BMRS	Business Type	Registered Resource EIC code	BM Unit ID	NGC BM Unit ID	Registered Resource Name	PSR Type	Effective From (Date)	Capacity MW	*	Type (powerplant(station) or generator(unit))	Connected (if generator(unit))	Output1	Output2	Output3	Output4	Output5	Output6	Output7	Output8	Output9	Output10	Output11	Output12	Output13	Output14	Output15	Output16	Output17	Output18	Output19	Output20	Output21	Output22	Output23	Output24	Output25	Output26	Output27	Output28	Output29	Output30	Output31	Output32	Output33	Output34	Output35	Output36	Output37	Output38	Output39	Output40	Output41	Output42	Output43	Output44	Output45	Output46	Output47	Output48	**	outputBMRSUnitToDUKESStation	tMatchType	***	EICStation	ESO W Type Codes - Stations	Display Name - Stations	Used by X BMUs - Stations	Automatic ID - Stations	15 characters	Energy Identification Code - Stations	Function - Stations	EIC Name - Asset Name - Stations	****	EICUnit	ESO W Type Codes - BMUs	Display Name - Units	STATION	Automatic ID - Units	Energy Identification Code - Units	Function - Units	EIC Name - Asset Name - Units	*****	DUKES	Company Name	Station Name	Fuel	Type	Installed Capacity (MW)	Year of commission or year generation began	"Location:
Scotland, Wales, Northern Ireland or English region"	******	outputDUKESToBMRSEIC	outputDUKESToBMRSID	******.1	CapacityDiff	MatchType	MatchYear	MatchGenType	ConfidenceScore	ConfidenceResult	Year	Month	Day	Period	Output
BMRS	Production unit	48W100000HUMR-1N	T_HUMR-1	HUMR-1	HUMR-1	Generation	29/04/2003 0:00	1240	*	generator	48WSTN00000HUMR2	317.89	347.096	341.52	322.198	325.63	326.03	326.244	321.69	331.622	293.32	335.082	361.4	378.3	534.68	709.86	709.86	713.9	713.72	713.54	713.72	713.76	713.4	689.18	688.7	685.06	685.02	685.1	685.08	685.1	758.06	689.72	684.96	687.8	688.1	689.88	690.22	739.16	757.42	688.68	687.86	487.67	312.388	313.66	291.992	312.392	295.204	295	183.504	**	None	-4	***	EICStation	ESO W Type Codes - Stations	CACLU	6	48WSTN0000CACLU	15	48WSTN0000CACLUY	Production Unit	Clunie Cascade	****	EICUnit	ESO W Type Codes - BMUs	BPGRD-1	BPGRD	48W00000BPGRD-1	48W00000BPGRD-17	Load	BP Grangemouth BPGRD-1	*****	DUKES	Ecotricity	Alveston	Wind (onshore)	Wind (onshore)	6.9	2017	South West	******	None	None	******	999	999	999	999	3996	0	2021	12	9	48	0
BMRS	Production unit	48WSTN00000HUMR2			HUMR	Generation	29/04/2003 0:00	1240	*	powerplant	None	317.89	347.096	341.52	322.198	325.63	326.03	326.244	321.69	331.622	293.32	335.082	361.4	378.3	534.68	709.86	709.86	713.9	713.72	713.54	713.72	713.76	713.4	689.18	688.7	685.06	685.02	685.1	685.08	685.1	758.06	689.72	684.96	687.8	688.1	689.88	690.22	739.16	757.42	688.68	687.86	487.67	312.388	313.66	291.992	312.392	295.204	295	183.504	**	VPI Immingham *	999	***	EICStation	ESO W Type Codes - Stations	CACON	8	48WSTN0000CACON	15	48WSTN0000CACON2	Production Unit	Conon Cascade	****	EICUnit	ESO W Type Codes - BMUs	BPGRD-2	BPGRD	48W00000BPGRD-2	48W00000BPGRD-25	Load	BP Grangemouth BPGRD-2	*****	DUKES	RWE Npower	An Suidhe	Wind (onshore)	Wind (onshore)	19.3	2005	Scotland	******	48WSTN0000ANSUWY	ANSUW	******	2	-3	1	-5	-5	1	2021	12	9	48	0
BMRS	Production unit	48WSTN0000HEYM2N		HEYM2	HEYM2	Nuclear	1/01/2013 0:00	1230	*	powerplant	None	642.68	644.712	645.816	641.72	645.176	641.456	639.352	638.856	637.288	639.624	640.448	641.656	647.752	647.16	647.128	649.4	650.176	649.8	650.744	650.848	650.712	647.288	640.32	640.688	640.784	641.784	640.808	641.72	641.184	639.056	641.168	641.376	642.688	644.64	644.04	644	646.152	643.408	644.928	640.616	638.936	639.656	640.112	640.704	640.936	639.984	640.568	642.088	**	Heysham 2	-3	***	EICStation	ESO W Type Codes - Stations	CAGAR	3	48WSTN0000CAGAR	15	48WSTN0000CAGARK	Production Unit	Garry Cascade	****	EICUnit	ESO W Type Codes - BMUs	BRBEO-1	BRBEO	48W00000BRBEO-1	48W00000BRBEO-17	Generation Unit	Burbo Extension BRBEO-1	*****	DUKES	Statkraft	Andershaw	Wind (onshore)	Wind (onshore)	35	2017	Scotland	******	48WSTN0000ASHWWA	ASHWW	******	0	-4	0	-5	-9	1	2021	12	9	48	0
BMRS	Production unit	48WSTN0000HOWAOA		HOWAO	HOWAO	Wind Offshore	21/01/2019 0:00	1218	*	None	None	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	**	Hornsea 1	999	***	EICStation	ESO W Type Codes - Stations	CAIRB	1	48WSTN0000CAIRB	15	48WSTN0000CAIRBU	Production Unit	Cairn Uish II W/F	****	EICUnit	ESO W Type Codes - BMUs	BRDUW-1	BRDUW	48W00000BRDUW-1	48W00000BRDUW-1V	Generation Unit	Braes of Doune BRDUW-1	*****	DUKES	Anesco	Anglesey 	Solar	Solar	14.92608	2014	Wales	******	None	None	******	999	999	999	999	3996	0	2021	12	9	48	0
BMRS	Production unit	48WSTN00000SCCLO			SCCL	Generation	1/01/2000 0:00	1200	*	powerplant	None	682	695.7	691.5	647.9	635.7	609.9	659.6	650.3	649.5	651.2	650.7	605.9	657	751.6	872.3	1108.3	1143.4	1143.2	1143.5	1148.1	1148.2	1148.1	1148.1	1155.6	1152.4	1148.6	1150.1	1149.9	1149.2	1152.3	1152.4	1154.1	1154.3	1155.4	1154.9	1156.2	1156.9	1156.2	1022.4	982.4	1006.6	954.1	991.4	992.6	851.5	457	310.1	320.8	**	Saltend *	999	***	EICStation	ESO W Type Codes - Stations	CAIRW	1	48WSTN0000CAIRW	15	48WSTN0000CAIRWP	Production Unit	Cairn Uish Wind	****	EICUnit	ESO W Type Codes - BMUs	BRGG-1	BRGG	48W000000BRGG-1	48W000000BRGG-1M	Generation Unit	Brigg BRGG-1	*****	DUKES	WPO	AOE	Wind (onshore)	Wind (onshore)	11.5	2014	Scotland	******	None	None	******	999	999	999	999	3996	0	2021	12	9	48	0
BMRS	Production unit	48WSTN0000MOWEO5		MOWEO	MOWEO	Wind Offshore	17/03/2021 0:00	1200	*	None	None	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	**	None	999	***	EICStation	ESO W Type Codes - Stations	CAKIL	5	48WSTN0000CAKIL	15	48WSTN0000CAKILT	Production Unit	Killin Cascade	****	EICUnit	ESO W Type Codes - BMUs	BROUD-1	BROUD	48W00000BROUD-1	48W00000BROUD-14	Load	Scunthorpe BROUD-1	*****	DUKES	Octopus Investments	Apse New Barn	Solar	Solar	3.06581	2013	South East	******	None	None	******	999	999	999	999	3996	0	2021	12	9	48	0
BMRS	Production unit	48WSTN00000SIZBP		SIZB	SIZB	Nuclear	1/01/2013 0:00	1198	*	powerplant	None	1199.44	1199.68	1199.84	1199.74	1199.64	1199.5	1199.32	1199.78	1199.7	1199.96	1199.3	1199.52	1198.78	1199.06	1198.84	1199.06	1198.44	1198.88	1198.26	1198.62	1196.52	1197.82	1197.14	1196.32	1197.74	1198.12	1198.94	1198.66	1199.56	1199.36	1198.7	1198.74	1198.12	1198.32	1198.94	1198.1	1198.86	1199.04	1200.94	1201.16	1200.52	1200.96	1200.8	1201.08	1201.52	1200.5	1199.16	1199.22	**	Sizewell B	999	***	EICStation	ESO W Type Codes - Stations	CAMOR	6	48WSTN0000CAMOR	15	48WSTN0000CAMORS	Production Unit	Moriston Cascade	****	EICUnit	ESO W Type Codes - BMUs	BRYBW-1	BRYBW	48W00000BRYBW-1	48W00000BRYBW-10	Generation Unit	Berry Burn Wind Farm BRYBW-1	*****	DUKES	Viridor Waste Management	Ardley EfW	Waste (municipal solid waste)	Conventional Steam	26	2014	South East	******	None	None	******	999	999	999	999	3996	0	2021	12	9	48	0
BMRS	Production unit	48WSTN00000TORNX		TORN	TORN	Nuclear	1/01/2013 0:00	1185	*	powerplant	None	1291.488	1290.304	1292.752	1290.408	1292.056	1292.312	1290.024	1288.776	1287.984	1285.632	1286.64	1286.968	1287.872	1289.2	1286.56	1286.928	1287.624	1286.496	1285.264	1286.176	1285.024	1285.192	1285.312	1285.192	1284.728	1284.4	1285.08	1286.112	1286.176	1284.896	1288.464	1288.92	1290.616	1292.328	1292.176	1292.32	1288.96	1290.2	1290.304	1289.352	1288.72	1290.328	1289.456	1289.064	1289.104	1289.552	1290.024	1291.896	**	Torness	-4	***	EICStation	ESO W Type Codes - Stations	CARR	2	48WSTN00000CARR	15	48WSTN00000CARRI	Production Unit	Carrington P/S	****	EICUnit	ESO W Type Codes - BMUs	BRYP-1	BRYP	48W000000BRYP-1	48W000000BRYP-17	Generation Unit	Barry BRYP-1	*****	DUKES	Venitent Energy Services	Ardrossan	Wind (onshore)	Wind (onshore)	30	2004	Scotland	******	None	None	******	999	999	999	999	3996	0	2021	12	9	48	0
BMRS	Production unit	48W000000PEHE-15	T_PEHE-1	PEHE-1	PEHE-1	Fossil Gas	9/02/2016 0:00	1180	*	None	None	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	**	None	999	***	EICStation	ESO W Type Codes - Stations	CASKD	1	48WSTN0000CASKD	15	48WSTN0000CASKD7	Production Unit	Castner Kellner	****	EICUnit	ESO W Type Codes - BMUs	BURBW-1	BURBW	48W00000BURBW-1	48W00000BURBW-1L	Generation Unit	Burbo Wind Farm BURBW-1	*****	DUKES	Scottish Power	Arecleoch	Wind (onshore)	Wind (onshore)	120	2010	Scotland	******	48WSTN0000ARCHW6	ARCHW	******	0	-4	-5	-2	-11	1	2021	12	9	48	0
BMRS	Production unit	48W000000PEHE-15	T_PEHE-1	PEHE-1	PEHE-1	Fossil Gas	17/06/2021 0:00	1180	*	None	None	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	**	None	-10	***	EICStation	ESO W Type Codes - Stations	CASS	2	48WSTN00000CASS	15	48WSTN00000CASSD	Production Unit	Cassley	****	EICUnit	ESO W Type Codes - BMUs	CAIRW-1	CAIRW	48W00000CAIRW-1	48W00000CAIRW-1G	Generation Unit	Cairn Uish Wind CAIRW-1	*****	DUKES	Greencoat Capital	Arna Wood	Solar	Solar	5	2017	North West	******	None	None	******	999	999	999	999	3996	0	2021	12	9	48	0
BMRS	Production unit	48WSTN00000HRTL5		HRTL	HRTL	Nuclear	1/01/2013 0:00	1180	*	None	None	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	**	Hartlepool	-10	***	EICStation	ESO W Type Codes - Stations	CAUSW	1	48WSTN0000CAUSW	15	48WSTN0000CAUSWB	Production Unit	Causeymire	****	EICUnit	ESO W Type Codes - BMUs	CAIRW-2	CAIRB	48W00000CAIRW-2	48W00000CAIRW-2E	Generation Unit	Cairn Uish II W/F CAIRW-2	*****	DUKES	SSE	Arnish	Diesel/gas oil	OCGT	10	2000	Scotland	******	None	None	******	999	999	999	999	3996	0	2021	12	9	48	0
BMRS	Production unit	48WSTN0000HEYM1P		HEYM1	HEYM1	Nuclear	1/01/2013 0:00	1155	*	powerplant	None	1012.264	1012.4	1013.632	1011.928	1013.344	1012.824	1012.848	1012.168	1012.664	1013.512	1012.12	1013.44	1014.776	1015.048	1014.08	1013.744	1013.448	1013.448	1013.384	1013.696	1013.72	1013.592	1011.144	1010.84	1009.888	1010.272	1011.56	1011.864	1010.88	1012.08	1012.544	1012.992	1012.032	1013.432	1013.2	1013.408	1013.272	1012.952	1013.144	1012.12	1011.744	1012.192	1012.8	1011.848	1011.848	1012.632	1012.064	1012.016	**	Heysham 1	-10	***	EICStation	ESO W Type Codes - Stations	CDCL	1	48WSTN00000CDCL	15	48WSTN00000CDCLQ	Production Unit	Cottam Development Centre	****	EICUnit	ESO W Type Codes - BMUs	CARR-1	CARR	48W000000CARR-1	48W000000CARR-1I	Generation Unit	Carrington P/S CARR-1	*****	DUKES	WPO	Arnish Moor	Wind (onshore)	Wind (onshore)	3.9	2006	Scotland	******	None	None	******	999	999	999	999	3996	0	2021	12	9	48	0
BMRS	Production unit	48WSTN00000DNGBQ		DNGB	DNGB	Nuclear	1/01/2013 0:00	1050	*	None	None	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	**	Dungeness B	-10	***	EICStation	ESO W Type Codes - Stations	CLAC	1	48WSTN00000CLAC	15	48WSTN00000CLACI	Production Unit	Clachan	****	EICUnit	ESO W Type Codes - BMUs	CARR-2	CARR	48W000000CARR-2	48W000000CARR-2G	Generation Unit	Carrington P/S CARR-2	*****	DUKES	SSE	Artfield Fell	Wind (onshore)	Wind (onshore)	28.6	2005	Scotland	******	None	None	******	999	999	999	999	3996	0	2021	12	9	48	0
BMRS	Production unit	48WSTN000KILLPG5		KILLPG	KILLPG	Fossil Gas	1/10/2015 0:00	1000	*	None	None	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	**	Killingholme	-3	***	EICStation	ESO W Type Codes - Stations	CLDCW	1	48WSTN0000CLDCW	15	48WSTN0000CLDCWZ	Production Unit	Clyde Central Wind Farm	****	EICUnit	ESO W Type Codes - BMUs	CAS-BEU01	CABEU	48W000CAS-BEU01	48W000CAS-BEU01F	Generation Unit	Beauly Cascade CAS-BEU01	*****	DUKES	Octopus Investments	Ash Row Farm	Solar	Solar	4.997	2015	Yorkshire and Humber	******	None	None	******	999	999	999	999	3996	0	2021	12	9	48	0
BMRS	Production unit	48WSTN0000BARKBL			BARKB	Generation	1/01/2000 0:00	1000	*	None	None	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	**	None	-3	***	EICStation	ESO W Type Codes - Stations	CLDNW	1	48WSTN0000CLDNW	15	48WSTN0000CLDNW2	Production Unit	Clyde North Wind Farm	****	EICUnit	ESO W Type Codes - BMUs	CAS-CLU01	CACLU	48W000CAS-CLU01	48W000CAS-CLU01B	Generation Unit	Clunie Cascade CAS-CLU01	*****	DUKES	Greencoat Capital	Ashby	Solar	Solar	4.79908	2016	East Midlands	******	None	None	******	999	999	999	999	3996	0	2021	12	9	48	0
BMRS	Production unit	48WSTN0000IRNPS9		IRNPS	IRNPS	Other	1/10/2015 0:00	1000	*	None	None	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	**	None	-3	***	EICStation	ESO W Type Codes - Stations	CLDSW	1	48WSTN0000CLDSW	15	48WSTN0000CLDSWO	Production Unit	Clyde South Wind Farm	****	EICUnit	ESO W Type Codes - BMUs	CAS-CON01	CACON	48W000CAS-CON01	48W000CAS-CON01O	Generation Unit	Conon Cascade CAS-CON01	*****	DUKES	Anesco	Ashton	Solar	Solar	4.808	2017	South West	******	None	None	******	999	999	999	999	3996	0	2021	12	9	48	0
BMRS	Production unit	48W000000SROM-1O			SROM-1	Generation	29/03/2005 0:00	999	*	None	None	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	**	None	-8	***	EICStation	ESO W Type Codes - Stations	CNQPS	4	48WSTN0000CNQPS	15	48WSTN0000CNQPSG	Production Unit	Connah's Quay	****	EICUnit	ESO W Type Codes - BMUs	CAS-GAR01	CAGAR	48W000CAS-GAR01	48W000CAS-GAR01H	Generation Unit	Garry Cascade CAS-GAR01	*****	DUKES	Anesco	Askern	Solar	Solar	4.9737	2015	Yorkshire and Humber	******	None	None	******	999	999	999	999	3996	0	2021	12	9	48	0
BMRS	Production unit	48WSTN00000SROM0			SROM	Generation	29/03/2005 0:00	999	*	None	None	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	**	Sron Mor	-10	***	EICStation	ESO W Type Codes - Stations	CORB	1	48WSTN00000CORB	15	48WSTN00000CORBV	Production Unit	Corby	****	EICUnit	ESO W Type Codes - BMUs	CASH-1	CAKIL	48W000000CASH-1	48W000000CASH-1G	Generation Unit	Killin Cascade CASH-1	*****	DUKES	Falck Renewables	Assel Valley	Wind (onshore)	Wind (onshore)	25	2016	Scotland	******	None	None	******	999	999	999	999	3996	0	2021	12	9	48	0
BMRS	Production unit	48W000000LAIG-17			LAIG-1	Generation	29/03/2005 0:00	999	*	None	None	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	**	None	-4	***	EICStation	ESO W Type Codes - Stations	COSO	1	48WSTN00000COSO	15	48WSTN00000COSO2	Production Unit	Coryton Energy Centre	****	EICUnit	ESO W Type Codes - BMUs	CASKD-1	CASKD	48W00000CASKD-1	48W00000CASKD-1U	Load	NYK CASKD-1	*****	DUKES	Toucan Energy Services	Astley	Solar	Solar	4.992	2016	West Midlands	******	None	None	******	999	999	999	999	3996	0	2021	12	9	48	0
BMRS	Production unit	48WSTN00000LAIGM			LAIG	Generation	29/03/2005 0:00	999	*	None	None	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	**	Allt-na-Lairige	-10	***	EICStation	ESO W Type Codes - Stations	COTPS	4	48WSTN1000COTPS	15	48WSTN1000COTPSQ	Production Unit	Cottam	****	EICUnit	ESO W Type Codes - BMUs	CAS-KIL01	CAKIL	48W000CAS-KIL01	48W000CAS-KIL01E	Generation Unit	Killin Cascade CAS-KIL01	*****	DUKES	Toucan Energy Services	Aston House	Solar	Solar	19.827	2015	East Midlands	******	None	None	******	999	999	999	999	3996	0	2021	12	9	48	0
BMRS	Production unit	48W000000STVE-27			STVE-2	Generation	29/03/2005 0:00	999	*	None	None	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	**	None	-3	***	EICStation	ESO W Type Codes - Stations	COWE	2	48WSTN00000COWE	15	48WSTN00000COWEA	Production Unit	Fawley	****	EICUnit	ESO W Type Codes - BMUs	CAS-MOR01	CAMOR	48W000CAS-MOR01	48W000CAS-MOR01M	Generation Unit	Moriston Cascade CAS-MOR01	*****	DUKES	Falck Renewables	Auchrobert	Wind (onshore)	Wind (onshore)	36	2017	Scotland	******	48WSTN0000ABRTWR	ABRTW	******	0	-4	0	-5	-9	1	2021	12	9	48	0
BMRS	Production unit	48W000000STVE-19			STVE-1	Generation	29/03/2005 0:00	999	*	None	None	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	**	None	999	***	EICStation	ESO W Type Codes - Stations	CRGHW	1	48WSTN0000CRGHW	15	48WSTN0000CRGHWF	Production Unit	Carraig Gheal Wind Farm	****	EICUnit	ESO W Type Codes - BMUs	CASS-1	CASS	48W000000CASS-1	48W000000CASS-19	Generation Unit	Cassley CASS-1	*****	DUKES	RWE Npower	Auchtertyre	Hydro	Hydro	0.6	2000	Scotland	******	None	None	******	999	999	999	999	3996	0	2021	12	9	48	0
BMRS	Production unit	48W000000GAUR-1C			GAUR-1	Generation	29/03/2005 0:00	999	*	None	None	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	**	None	-10	***	EICStation	ESO W Type Codes - Stations	CRUA	5	48WSTN00000CRUA	15	48WSTN00000CRUAC	Production Unit	Cruachan	****	EICUnit	ESO W Type Codes - BMUs	CASS-2	CASS	48W000000CASS-2	48W000000CASS-27	Generation Unit	Cassley CASS-2	*****	DUKES	Octopus Investments	Avenue Farm	Solar	Solar	7.64842	2015	East England	******	None	None	******	999	999	999	999	3996	0	2021	12	9	48	0
BMRS	Production unit	48WSTN00000GAURQ			GAUR	Generation	29/03/2005 0:00	999	*	None	None	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	**	Gaur	-10	***	EICStation	ESO W Type Codes - Stations	CRYRB	1	48WSTN0000CRYRB	15	48WSTN0000CRYRBT	Production Unit	Crystal Rig II	****	EICUnit	ESO W Type Codes - BMUs	CAUSW-1	CAUSW	48W00000CAUSW-1	48W00000CAUSW-1D	Generation Unit	Causeymire CAUSW-1	*****	DUKES	Octopus Investments	Averill Farm	Solar	Solar	4.997	2015	East Midlands	******	None	None	******	999	999	999	999	3996	0	2021	12	9	48	0
BMRS	Production unit	48W000000LOCG-1R			LOCG-1	Generation	29/03/2005 0:00	999	*	None	None	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	**	None	-3	***	EICStation	ESO W Type Codes - Stations	CRYRW	2	48WSTN0000CRYRW	15	48WSTN0000CRYRWO	Production Unit	Crystal Rig Wind Farm	****	EICUnit	ESO W Type Codes - BMUs	CDCL-1	CDCL	48W000000CDCL-1	48W000000CDCL-1P	Generation Unit	Cottam Development Centre CDCL-1	*****	DUKES	SSE	Awe Barrage - A	Hydro	Hydro	0.886	1956	Scotland	******	None	None	******	999	999	999	999	3996	0	2021	12	9	48	0
BMRS	Production unit	48WSTN00000LOCGL			LOCG	Generation	29/03/2005 0:00	999	*	None	None	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	**	Loch Gair	999	***	EICStation	ESO W Type Codes - Stations	DALRD	1	48WSTN0000DALRD	15	48WSTN0000DALRD8	Production Unit	Dalreoch	****	EICUnit	ESO W Type Codes - BMUs	CEAN-1	CAMOR	48W000000CEAN-1	48W000000CEAN-1L	Generation Unit	Moriston Cascade CEAN-1	*****	DUKES	RWE Npower	Bad a Cheo	Wind (onshore)	Wind (onshore)	26.65	2018	Scotland	******	None	None	******	999	999	999	999	3996	0	2021	12	9	48	0
BMRS	Production unit	48WSTN0000RUGPS5			RUGPS	Fossil Hard coal	1/01/2000 0:00	976	*	None	None	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	**	None	-10	***	EICStation	ESO W Type Codes - Stations	DALSW	1	48WSTN0000DALSW	15	48WSTN0000DALSW4	Production Unit	Dalswinton	****	EICUnit	ESO W Type Codes - BMUs	CEAN-2	CAMOR	48W000000CEAN-2	48W000000CEAN-2J	Generation Unit	Moriston Cascade CEAN-2	*****	DUKES	Calon Energy	Baglan Bay	Natural gas	CCGT	520	2002	Wales	******	48WSTN00000BAGE8	BAGE	******	6	-10	-5	-2	-11	1	2021	12	9	48	0
BMRS	Production unit	48WSTN00000HUNBV		HUNB	HUNB	Nuclear	1/01/2013 0:00	965	*	powerplant	None	401.56	402.824	405.2	403.08	401.896	326	155.72	128.392	128.696	129.216	213.696	367.248	372.712	375.64	386.584	403.16	400.496	402.688	403.064	404.696	419.248	419.848	421.056	420.304	422.168	420.728	421.736	421.032	421.312	421.408	420.608	420.864	422.688	462.064	482.792	502.048	500.32	501.496	501.472	502.032	501.784	501.752	501.224	500.848	501.168	500.792	500.416	500.888	**	Hunterston B	-10	***	EICStation	ESO W Type Codes - Stations	DAMC	1	48WSTN00000DAMC	15	48WSTN00000DAMCL	Production Unit	Damhead Creek	****	EICUnit	ESO W Type Codes - BMUs	CLAC-1	CLAC	48W000000CLAC-1	48W000000CLAC-1N	Generation Unit	Clachan CLAC-1	*****	DUKES	Calon Energy	Baglan Bay GT	Diesel/gas oil	OCGT	32.3	2002	Wales	******	None	None	******	999	999	999	999	3996	0	2021	12	9	48	0
BMRS	Production unit	48WSTN00000HINB5		HINB	HINB	Nuclear	1/01/2013 0:00	955	*	powerplant	None	502.92	502.952	502.736	502.6	502.728	503.176	503.008	503.016	502.792	503.064	502.928	502.576	502.456	502.936	502.432	502.832	503.032	502.408	503.176	502.776	502.624	502.984	503.056	502.792	502.8	503.048	502.856	502.648	503.008	502.944	502.608	502.776	502.912	502.768	502.84	502.776	502.56	502.992	502.56	502.128	503.152	502.296	502.136	502.744	502.504	502.248	502.72	502.456	**	Hinkley Point B	999	***	EICStation	ESO W Type Codes - Stations	DEEP	1	48WSTN00000DEEP	15	48WSTN00000DEEP3	Production Unit	Deeside	****	EICUnit	ESO W Type Codes - BMUs	CLDCW-1	CLDCW	48W00000CLDCW-1	48W00000CLDCW-17	Generation Unit	Clyde Central Wind Farm CLDCW-1	*****	DUKES	WPO	Bagmoor	Wind (onshore)	Wind (onshore)	16	2009	Yorkshire and Humber	******	None	None	******	999	999	999	999	3996	0	2021	12	9	48	0
BMRS	Production unit	48W000000MRWD-1P	T_MRWD-1	MRWD-1	MRWD-1	Fossil Gas	1/01/2013 0:00	920	*	generator	48WSTN00000MRWDO	0	0	0	0	0	0	0	0	0	0	0	14	198.6	444.2	832.8	862	863.4	865.2	783.6	830	852.8	856	850	818.4	833.4	823.6	730.2	759.2	841.2	843.6	835	846	846.2	847	846	845	845.2	661.4	450.2	450	449.8	450.2	449.8	449.8	450.4	357	67	0	**	None	999	***	EICStation	ESO W Type Codes - Stations	DERW	1	48WSTN00000DERW	15	48WSTN00000DERWO	Production Unit	Derwent	****	EICUnit	ESO W Type Codes - BMUs	CLDNW-1	CLDNW	48W00000CLDNW-1	48W00000CLDNW-1Q	Generation Unit	Clyde North Wind Farm CLDNW-1	*****	DUKES	Statkraft	Baillie	Wind (onshore)	Wind (onshore)	52.5	2013	Scotland	******	48WSTN1000BABAWQ	BABAW	******	1	-4	-1	-2	-6	1	2021	12	9	48	0
