SNAP,xcor_start,ycor_start,xcor_end,ycor_end,elevation,width,NOx,NMVOC,CO,SO2,NH3,PM2.5,PM10
7,564804.0497,5945752.059,564780.7204,5945837.515,0,12,0.013196756,0.007755734,-999,-999,-999,0.00353261,0.003532613
7,564924.249,5945583.104,564804.0497,5945752.059,0,12,0.031339133,0.018418009,-999,-999,-999,0.00838911,0.008389109
7,548810.2827,5937617.842,548310.4806,5937555.257,0,12,0.068788242,0.04042685,-999,-999,-999,0.01974908,0.019749078
7,548831.1943,5937617.053,548810.2827,5937617.842,0,12,0.002848992,0.001674352,-999,-999,-999,0.00081794,0.000817944
7,553539.5519,5924464.002,553368.2252,5924368.963,0,12,0.05507012,0.03236471,-999,-999,-999,0.0136416,0.0136416
7,553308.2718,5924335.705,552808.4659,5924035.464,0,12,0.163929137,0.096341154,-999,-999,-999,0.04060742,0.040607424
7,553368.2252,5924368.963,553308.2718,5924335.705,0,12,0.019271732,0.011325997,-999,-999,-999,0.00477386,0.004773864
7,565287.94,5918839.048,565197.9382,5918438.9,0,12,0.062806646,0.036911466,-999,-999,-999,0.01690647,0.016906474
7,565197.9382,5918438.9,565183.3685,5918371.156,0,12,0.010588082,0.006222616,-999,-999,-999,0.00285013,0.00285013
7,565408.8067,5946859.808,565405.1688,5946861.627,0,12,0.000418274,0.00024582,-999,-999,-999,0.00012015,0.000120146
7,565461.256,5946833.577,565408.8067,5946859.808,0,12,0.006029516,0.003543546,-999,-999,-999,0.00173194,0.001731938
7,562929.323,5945360.446,563045.0669,5945578.464,0,12,0.040224191,0.023639757,-999,-999,-999,0.01098957,0.010989568
7,562803.7552,5945096.153,562804.8348,5945098.426,0,12,0.000409903,0.0002409,-999,-999,-999,0.00011199,0.000111989
7,562804.8348,5945098.426,562929.323,5945360.446,0,12,0.047205559,0.027742707,-999,-999,-999,0.01289693,0.012896932
7,561603.6667,5945860.269,561653.2892,5946057.499,0,12,0.140989642,0.082859612,-999,-999,-999,0.02780077,0.028621736
7,561519.3183,5945360.469,561603.6667,5945860.269,0,12,0.351760355,0.206729561,-999,-999,-999,0.0693612,0.071409444
7,561515.4716,5945308.19,561519.3183,5945360.469,0,12,0.036338822,0.021356326,-999,-999,-999,0.0071654,0.007376997
7,559952.0159,5945860.296,559949.2576,5946057.038,0,12,0.017938029,0.01054218,-999,-999,-999,0.00535405,0.005354048
7,559961.3514,5945367.013,559952.0159,5945860.296,0,12,0.044981768,0.026435785,-999,-999,-999,0.01342592,0.01342592
7,558878.3879,5943861.11,558806.4071,5943916.242,0,12,0.005601342,0.003291909,-999,-999,-999,0.00124817,0.001297153
7,559271.3662,5943570.079,558878.3879,5943861.11,0,12,0.030212422,0.017755841,-999,-999,-999,0.00673236,0.006996561
7,558306.5794,5942307.627,558183.9786,5942361.719,0,12,0.06745363,0.039642498,-999,-999,-999,0.01492892,0.015678317
7,558591.094,5942178.135,558306.5794,5942307.627,0,12,0.157348195,0.092473534,-999,-999,-999,0.0348245,0.036572604
7,558306.574,5941981.064,557911.5854,5942228.686,0,12,0.027875508,0.016382436,-999,-999,-999,0.00841667,0.008416666
7,558496.5522,5941861.912,558306.574,5941981.064,0,12,0.013379271,0.007862997,-999,-999,-999,0.00403971,0.004039706
7,558526.5041,5941838.381,558496.5522,5941861.912,0,12,0.002261235,0.001328928,-999,-999,-999,0.00068275,0.000682752
7,555807.5248,5939313.1,555772.7686,5939315.881,0,12,0.007422115,0.004361977,-999,-999,-999,0.00173005,0.001730048
7,556307.324,5939205.885,555807.5248,5939313.1,0,12,0.109099561,0.064117812,-999,-999,-999,0.02543042,0.025430416
7,556434.4011,5939181.841,556307.324,5939205.885,0,12,0.02753077,0.016179834,-999,-999,-999,0.00641725,0.006417248
7,556191.9778,5939076.57,556188.3815,5939218.713,0,12,0.012748075,0.007492044,-999,-999,-999,0.00252564,0.002546838
7,554478.5609,5937863.571,554548.4755,5938072.957,0,12,0.023823677,0.014001175,-999,-999,-999,0.00616493,0.006164928
7,554437.8921,5937623.587,554478.5609,5937863.571,0,12,0.026201103,0.015398388,-999,-999,-999,0.00678014,0.006780142
7,560046.8301,5941504.583,560047.9829,5941513.046,0,12,0.0014091,0.000828128,-999,-999,-999,0.00035048,0.000350482
7,560042.7544,5941476.23,560046.8301,5941504.583,0,12,0.00479883,0.002820273,-999,-999,-999,0.00117277,0.001172767
7,560832.0466,5940063.08,560915.4735,5939862.668,0,12,0.236945552,0.139252901,-999,-999,-999,0.04957785,0.053773768
7,560915.4735,5939862.668,561071.718,5939374.665,0,12,0.560244545,0.329255719,-999,-999,-999,0.11722406,0.127145076
7,561071.718,5939374.665,561074.1312,5939362.865,0,12,0.013146671,0.007726298,-999,-999,-999,0.00275077,0.00298358
7,561074.1312,5939362.865,561114.6375,5939070.549,0,12,0.322437095,0.189496281,-999,-999,-999,0.06746587,0.073175704
7,560242.715,5943160.229,560253.0206,5943280.718,0,12,0.014111107,0.008293098,-999,-999,-999,0.00328582,0.005123503
7,560696.1594,5943861.08,560672.6343,5943931.812,0,12,0.007206445,0.004235228,-999,-999,-999,0.00198356,0.002951108
7,560763.0871,5943659.85,560696.1594,5943861.08,0,12,0.020502176,0.012049129,-999,-999,-999,0.00564319,0.008395836
7,560021.6276,5944564.742,559999.9344,5944666.811,0,12,0.009344993,0.005492052,-999,-999,-999,0.00273084,0.002730842
7,561516.1211,5945291.217,561502.9454,5944860.669,0,12,0.247743112,0.145598627,-999,-999,-999,0.05183426,0.056214136
7,561502.9454,5944860.669,561497.237,5944590.774,0,12,0.155275491,0.091255406,-999,-999,-999,0.03248765,0.035232776
7,560264.6065,5942457.435,560305.786,5942462.656,0,12,0.002498445,0.001468336,-999,-999,-999,0.00062295,0.000907431
7,560305.786,5942462.656,560356.8458,5942469.13,0,12,0.003097638,0.001820482,-999,-999,-999,0.00077235,0.001125057
7,561139.2681,5943861.073,561254.0548,5944047.286,0,12,0.02456058,0.014434253,-999,-999,-999,0.00588403,0.009095295
7,561120.4342,5943820.169,561139.2681,5943861.073,0,12,0.005055732,0.002971254,-999,-999,-999,0.00121121,0.001872243
7,561805.189,5942463.757,561657.1099,5942580.794,0,12,0.053822616,0.031631551,-999,-999,-999,0.01379109,0.02058372
7,561852.6197,5942438.047,561805.189,5942463.757,0,12,0.015241128,0.008957211,-999,-999,-999,0.00390527,0.00582876
7,561305.3963,5942964.312,561214.6581,5943056.802,0,12,0.026446369,0.015542531,-999,-999,-999,0.00771498,0.007714982
7,561407.6839,5942861.466,561305.3963,5942964.312,0,12,0.029610874,0.017402311,-999,-999,-999,0.00863814,0.008638138
7,561512.4987,5942749.89,561407.6839,5942861.466,0,12,0.031249235,0.018365175,-999,-999,-999,0.00911608,0.009116083
7,561627.8229,5942757.739,561651.3555,5942775.536,0,12,0.001336445,0.000785429,-999,-999,-999,0.00040172,0.00040172
7,563694.9985,5940862.224,563804.3668,5940884.534,0,12,0.022977219,0.013503712,-999,-999,-999,0.00632499,0.006324989
7,563804.3668,5940884.534,563934.1154,5940898.606,0,12,0.02695456,0.015841195,-999,-999,-999,0.00741984,0.00741984
7,563315.1247,5940783.761,563694.9985,5940862.224,0,12,0.079859571,0.04693347,-999,-999,-999,0.02198312,0.021983117
7,563076.8679,5940862.234,563076.5454,5940862.531,0,12,0.000215851,0.000126856,-999,-999,-999,0.00005505,5.50528E-05
7,563146.3658,5940805.442,563076.8679,5940862.234,0,12,0.044077714,0.025904473,-999,-999,-999,0.01124203,0.011242032
7,552853.3886,5935545.541,553017.5723,5935491.61,0,12,0.022125211,0.013002987,-999,-999,-999,0.0055248,0.00816243
7,554786.7811,5929654.385,554807.7625,5929639.61,0,12,0.001612589,0.000947719,-999,-999,-999,0.00046206,0.00046206
7,554807.7625,5929639.61,555150.3655,5929366.943,0,12,0.027787799,0.016330889,-999,-999,-999,0.00796212,0.00796212
7,555150.3655,5929366.943,555307.5561,5929192.125,0,12,0.015520937,0.009121655,-999,-999,-999,0.00444726,0.00444726
7,555307.5561,5929192.125,555358.415,5929142.299,0,12,0.004485348,0.002636039,-999,-999,-999,0.0012852,0.0012852
7,553701.7647,5930884.191,553716.283,5930866.37,0,12,0.00238027,0.001398885,-999,-999,-999,0.00065412,0.00065412
7,553987.9694,5930866.365,554307.9846,5931029.115,0,12,0.037801792,0.022216113,-999,-999,-999,0.01038828,0.010388279
7,554307.9846,5931029.115,554517.9003,5931134.124,0,12,0.025195675,0.014807498,-999,-999,-999,0.006924,0.006924002
7,553716.283,5930866.37,553808.18,5930812.973,0,12,0.011396319,0.006697617,-999,-999,-999,0.00313181,0.003131813
7,553808.18,5930812.973,553987.9694,5930866.365,0,12,0.019716915,0.011587631,-999,-999,-999,0.00541839,0.005418389
7,554726.1623,5931366.154,554807.7922,5931433.344,0,12,0.010946137,0.006433045,-999,-999,-999,0.0030081,0.003008099
7,554807.7922,5931433.344,554992.2387,5931584.619,0,12,0.024696854,0.014514341,-999,-999,-999,0.00678692,0.006786922
7,554517.516,5931134.626,554726.1623,5931366.154,0,12,0.033095067,0.019449971,-999,-999,-999,0.00909483,0.009094828
7,554442.9723,5934999.898,554467.4088,5934989.043,0,12,0.004784505,0.002811854,-999,-999,-999,0.00107,0.001639106
7,548687.0336,5935918.072,548810.2547,5935929.36,0,12,0.007652051,0.00449711,-999,-999,-999,0.00196353,0.001963526
7,548810.2547,5935929.36,549034.6958,5935954.661,0,12,0.013949128,0.008197903,-999,-999,-999,0.00357936,0.003579365
7,551084.2395,5932919.606,551138.3923,5932865.616,0,12,0.007277445,0.004276954,-999,-999,-999,0.0016218,0.002534063
7,551138.3923,5932865.616,551214.7354,5932790.855,0,12,0.010169397,0.005976555,-999,-999,-999,0.00226628,0.003541063
7,552199.6716,5928867.191,552308.75,5929179.229,0,12,0.01998854,0.011747265,-999,-999,-999,0.0052026,0.0052026
7,552308.75,5929179.229,552345.4659,5929208.313,0,12,0.002490349,0.001463578,-999,-999,-999,0.00064819,0.000648186
7,552004.3354,5928367.393,552199.6716,5928867.191,0,12,0.029290899,0.017214261,-999,-999,-999,0.00762381,0.00762381
7,551928.0257,5928219.673,552004.3354,5928367.393,0,12,0.008935991,0.005251682,-999,-999,-999,0.00232585,0.002325852
7,554509.9847,5936863.969,554513.3906,5936934.45,0,12,0.007820249,0.00459596,-999,-999,-999,0.0019132,0.001913202
7,554504.6969,5936806.983,554509.9847,5936863.969,0,12,0.006337003,0.003724256,-999,-999,-999,0.00155033,0.00155033
7,554607.4403,5934856.979,554807.8466,5934715.831,0,12,0.032062512,0.018843138,-999,-999,-999,0.00949434,0.009494338
7,554807.8466,5934715.831,555017.6113,5934610.228,0,12,0.029606419,0.017399693,-999,-999,-999,0.00876704,0.008767041
7,554573.3483,5935040.832,554601.1453,5935100.449,0,12,0.007122535,0.004185914,-999,-999,-999,0.00158293,0.002425626
7,554650.5488,5934974.014,554807.8518,5935029.557,0,12,0.00207636,0.001220277,-999,-999,-999,0.00033382,0.00033382
7,554807.8518,5935029.557,554839.0396,5935042.388,0,12,0.000419726,0.000246673,-999,-999,-999,0.00006748,0.00006748
7,551116.0416,5936813.728,551127.0468,5936807.807,0,12,0.0008935,0.00052511,-999,-999,-999,0.000205,0.000310625
7,551902.1039,5932317.412,552308.7988,5932130.341,0,12,0.038185986,0.022441904,-999,-999,-999,0.00991237,0.009912374
7,552308.7988,5932130.341,552354.5203,5932108.778,0,12,0.004302335,0.002528482,-999,-999,-999,0.00111681,0.001116806
7,552354.4603,5932108.768,552384.4681,5932094.653,0,12,0.00282144,0.00165816,-999,-999,-999,0.00073239,0.000732394
7,552384.3582,5932094.673,552411.4672,5932081.828,0,12,0.002552651,0.001500193,-999,-999,-999,0.00066262,0.000662621
7,553358.2112,5931541.227,553443.0769,5931510.638,0,12,0.009317401,0.005475837,-999,-999,-999,0.00252369,0.002523689
7,553443.0769,5931510.638,553467.4771,5931504.76,0,12,0.002588339,0.001521167,-999,-999,-999,0.00070107,0.000701071
7,555486.2965,5936520.866,555651.7862,5936653.267,0,12,0.021707477,0.012757484,-999,-999,-999,0.00688855,0.006888546
7,555533.1558,5936403.739,555717.55,5936364.148,0,12,0.046169436,0.027133777,-999,-999,-999,0.01203715,0.01795195
7,555717.55,5936364.148,555717.9007,5936364.076,0,12,8.80956E-05,5.17738E-05,-999,-999,-999,0.00002297,0.000034254
7,556068.8813,5936435.169,556065.7745,5936450.058,0,12,0.001351232,0.000794119,-999,-999,-999,0.00029283,0.000437575
7,556167.5751,5936329.547,556307.2759,5936302.937,0,12,0.053034329,0.031168275,-999,-999,-999,0.01159379,0.011593789
7,556307.2759,5936302.937,556346.177,5936295.044,0,12,0.014800711,0.008698378,-999,-999,-999,0.00323557,0.003235571
7,557632.2862,5938587.261,557727.1463,5938462.829,0,12,0.039569369,0.023254918,-999,-999,-999,0.00916485,0.009164854
7,558456.6731,5938711.099,558492.3673,5938803.26,0,12,0.011501428,0.006759389,-999,-999,-999,0.00204962,0.003613053
7,559850.3513,5938618.258,559850.6335,5938621.18,0,12,0.000431063,0.000253336,-999,-999,-999,0.00010031,0.0001617
7,573565.3864,5938862.856,573652.7731,5938942.323,0,12,0.011075137,0.006508858,-999,-999,-999,0.00263733,0.003896326
7,573544.4314,5938843.996,573565.3864,5938862.856,0,12,0.002643186,0.0015534,-999,-999,-999,0.00062942,0.000929895
7,571018.2704,5932224.542,571301.2355,5932090.948,0,12,0.107917727,0.063423248,-999,-999,-999,0.01687966,0.018814305
7,571301.2355,5932090.948,571413.6598,5932038.389,0,12,0.04279823,0.025152519,-999,-999,-999,0.00669417,0.007461415
7,567055.74,5932830.801,567302.8389,5932765.87,0,12,0.04447717,0.026139233,-999,-999,-999,0.01089112,0.017122829
7,567302.8389,5932765.87,567718.5412,5932635.743,0,12,0.075883974,0.044597012,-999,-999,-999,0.01858169,0.029213825
7,566436.3863,5932911.744,566372.5619,5932922.891,0,12,0.003976707,0.002337111,-999,-999,-999,0.0011175,0.001117497
7,565826.2876,5933365.174,565857.0249,5933388.364,0,12,0.008883482,0.005220823,-999,-999,-999,0.00214942,0.002149416
7,565675.9152,5933325.741,565803.4456,5933348.477,0,12,0.031023002,0.018232219,-999,-999,-999,0.00750622,0.007506216
7,565803.4456,5933348.477,565826.2876,5933365.174,0,12,0.006528852,0.003837006,-999,-999,-999,0.0015797,0.001579698
7,556220.8811,5929113.946,556146.7103,5929091.107,0,12,0.005486868,0.003224632,-999,-999,-999,0.00146981,0.002170069
7,556146.7103,5929091.107,556055.0154,5929006.772,0,12,0.007931653,0.004661433,-999,-999,-999,0.00227268,0.00227268
7,556055.0154,5929006.772,556046.7086,5929003.113,0,12,0.000700103,0.000411451,-999,-999,-999,0.00017746,0.000257358
7,566498.9272,5941080.301,566529.3553,5941091.736,0,12,0.001937376,0.001138596,-999,-999,-999,0.00056116,0.000817005
7,566529.3553,5941091.736,566589.204,5941108.153,0,12,0.003695002,0.002171552,-999,-999,-999,0.00107026,0.001558208
7,566783.3955,5941174.918,566803.1778,5941186.273,0,12,0.001861199,0.001093827,-999,-999,-999,0.00057506,0.000813533
7,566803.1778,5941186.273,566965.5206,5941279.451,0,12,0.015272926,0.008975898,-999,-999,-999,0.00471895,0.006675819
7,567291.8577,5941455.838,567302.9834,5941460.908,0,12,0.001504168,0.000883999,-999,-999,-999,0.0004393,0.000628928
7,567302.9834,5941460.908,567428.8742,5941518.281,0,12,0.017021816,0.010003721,-999,-999,-999,0.00497133,0.00711722
7,567827.1149,5941861.757,567831.7296,5941867.505,0,12,0.000816449,0.000479827,-999,-999,-999,0.00025353,0.000253528
7,567620.0897,5941619.058,567802.7905,5941831.461,0,12,0.031107024,0.018281598,-999,-999,-999,0.00965952,0.00965952
7,567802.7905,5941831.461,567827.1149,5941861.757,0,12,0.004306019,0.002530647,-999,-999,-999,0.00133713,0.001337128
7,566254.3829,5940379.664,566303.3641,5940421.322,0,12,0.003302955,0.001941147,-999,-999,-999,0.00107867,0.001491543
7,566303.3641,5940421.322,566324.1984,5940437.435,0,12,0.001352282,0.000794736,-999,-999,-999,0.00044163,0.000610661
7,566643.5605,5940534.106,566803.1677,5940576.229,0,12,0.004974318,0.002923407,-999,-999,-999,0.00148635,0.00148635
7,566803.1677,5940576.229,566817.954,5940580.116,0,12,0.000460836,0.000270833,-999,-999,-999,0.0001377,0.0001377
7,567003.4745,5939556.448,566993.7974,5939565.246,0,12,0.000322422,0.000189487,-999,-999,-999,0.00009522,9.52224E-05
7,566984.0608,5940707.273,567102.9024,5940823.783,0,12,0.011091039,0.006518204,-999,-999,-999,0.00262185,0.003879272
7,566755.5339,5940414.342,566803.1653,5940436.775,0,12,0.003920755,0.002304228,-999,-999,-999,0.0008048,0.000804798
7,566803.1653,5940436.775,566848.46,5940458.109,0,12,0.0037287,0.002191357,-999,-999,-999,0.00076538,0.000765375
7,567802.7696,5940572.394,567799.0209,5940581.293,0,12,0.001528924,0.000898548,-999,-999,-999,0.0004541,0.000454103
7,567895.9087,5940362.353,567802.7696,5940572.394,0,12,0.036360557,0.021369099,-999,-999,-999,0.01079939,0.010799391
7,567904.4553,5940341.761,567895.9087,5940362.353,0,12,0.003527434,0.002073073,-999,-999,-999,0.00104768,0.001047678
7,567750.0548,5940668.041,567729.2723,5940701.32,0,12,0.006279608,0.003690525,-999,-999,-999,0.00186516,0.00186516
7,573276.3064,5937342.066,573300.5263,5937317.376,0,12,0.001258748,0.000739766,-999,-999,-999,0.00029064,0.00029064
7,573300.5263,5937317.376,573307.2236,5937310.549,0,12,0.000348157,0.000204612,-999,-999,-999,0.00008039,0.000080388
7,563635.8735,5939924.727,563626.1924,5939961.844,0,12,0.010917959,0.006416484,-999,-999,-999,0.00297829,0.004360928
7,564484.7779,5940891.881,564766.5448,5940950.711,0,12,0.039787317,0.023383006,-999,-999,-999,0.00766027,0.007660268
7,562518.9659,5943784.725,562543.2776,5943815.837,0,12,0.002762607,0.001623584,-999,-999,-999,0.00054055,0.000543922
7,563252.1282,5944764.735,563069.5948,5944824.657,0,12,0.043903884,0.025802312,-999,-999,-999,0.01386843,0.01386843
7,562849.1882,5942861.442,562875.4188,5942911.519,0,12,0.002002436,0.001176831,-999,-999,-999,0.00065372,0.0009048
7,562803.5906,5942769.56,562804.7962,5942773.28,0,12,0.000138453,8.13689E-05,-999,-999,-999,0.0000452,0.00006256
7,562804.7962,5942773.28,562849.1882,5942861.442,0,12,0.003500633,0.002057322,-999,-999,-999,0.00114282,0.00158176
7,563621.4215,5942728.672,563621.1348,5942764.179,0,12,0.003695146,0.002171637,-999,-999,-999,0.00093489,0.001396824
7,563321.5038,5942361.633,563363.1676,5942398.958,0,12,0.006892146,0.004050514,-999,-999,-999,0.0017194,0.002599807
7,563186.0741,5942161.829,563304.5901,5942345.491,0,12,0.02707356,0.015911131,-999,-999,-999,0.0067541,0.010212497
7,563304.5901,5942345.491,563321.5038,5942361.633,0,12,0.002880245,0.00169272,-999,-999,-999,0.00071854,0.001086466
7,563014.9931,5942091.748,563043.8896,5942087.727,0,12,0.001761617,0.001035302,-999,-999,-999,0.00047872,0.000478716
7,562904.9648,5942204.122,562898.7202,5942256.042,0,12,0.001852651,0.001088803,-999,-999,-999,0.00060482,0.00083712
7,565478.0192,5946825.88,565523.9806,5946807.417,0,12,0.005092253,0.002992717,-999,-999,-999,0.00146272,0.001462716
7,562423.8557,5942643.946,562429.461,5942495.445,0,12,0.006886676,0.0040473,-999,-999,-999,0.00163337,0.002391932
7,562423.8557,5942643.946,562511.4109,5942649.852,0,12,0.001515601,0.000890718,-999,-999,-999,0.00046364,0.000463637
7,563195.9507,5943991.686,563069.2112,5943997.306,0,12,0.007768071,0.004565295,-999,-999,-999,0.00157418,0.002427919
7,563195.9507,5943991.686,563226.9908,5944138.218,0,12,0.009171157,0.005389889,-999,-999,-999,0.00185851,0.002866455
7,559965.1544,5945114.745,559965.8677,5945253.458,0,12,0.012660691,0.007440688,-999,-999,-999,0.0037789,0.003778896
7,560646.9049,5943535.11,560609.6042,5943619.368,0,12,0.004744505,0.002788345,-999,-999,-999,0.00089599,0.00089599
7,560609.6042,5943619.368,560568.2626,5943734.243,0,12,0.006649982,0.003908194,-999,-999,-999,0.00116121,0.001834288
7,560568.2626,5943734.243,560556.9691,5943856.524,0,12,0.006332354,0.003721525,-999,-999,-999,0.00119585,0.001195852
7,560557.237,5943861.082,560572.4942,5943930.834,0,12,0.003882278,0.002281615,-999,-999,-999,0.00067791,0.001070862
7,560556.9691,5943856.524,560557.237,5943861.082,0,12,0.000248105,0.000145811,-999,-999,-999,0.00004332,6.84358E-05
7,560572.4942,5943930.834,560588.8571,5944085.47,0,12,0.008137407,0.004782354,-999,-999,-999,0.00153673,0.001536732
7,562926.9033,5941461.597,562948.5674,5941479.731,0,12,0.006771379,0.003979539,-999,-999,-999,0.00139378,0.002179553
7,562948.5674,5941479.731,562975.897,5941507.119,0,12,0.009275303,0.005451096,-999,-999,-999,0.00190918,0.002985509
7,562975.897,5941507.119,563009.4277,5941543.686,0,12,0.009955837,0.005851045,-999,-999,-999,0.00229826,0.002298265
