nRun,SumOfSquares,subtype_CaseGroup1_Bus93_ExxonMobil_Chemical_PWBUSANGLE,subtype_CaseGroup1_Bus93_ExxonMobil_Chemical_PWBUSKVVOLT,subtype_CaseGroup1_Bus93_ExxonMobil_Chemical_LineMW,subtype_CaseGroup1_Bus93_ExxonMobil_Chemical_LineMVR,subtype_CaseGroup1_Bus94_ExxonMobil_Refinery_PWBUSANGLE,subtype_CaseGroup1_Bus94_ExxonMobil_Refinery_PWBUSKVVOLT,subtype_CaseGroup1_Bus94_ExxonMobil_Refinery_LineMW,subtype_CaseGroup1_Bus94_ExxonMobil_Refinery_LineMVR,subtype_CaseGroup1_Bus95_Petrofac_PWBUSANGLE,subtype_CaseGroup1_Bus95_Petrofac_PWBUSKVVOLT,subtype_CaseGroup1_Bus95_Petrofac_LineMW,subtype_CaseGroup1_Bus95_Petrofac_LineMVR
2180,75299.460924814572,3158.91537434571,318.6972344778211,37592.120727694492,4966.1073304216643,3188.6576372153722,318.51970050407533,21109.216790262653,1123.6230453651201,3188.9133698810342,318.51819991997371,15.320189926046018,0.85132480060456972
2181,75299.651900822457,3158.98360215196,318.69242942650573,37592.120727694492,4966.1064904119885,3188.7266360824933,318.51489500660733,21109.216790262653,1123.6230453651201,3188.9823749032298,318.51339479076438,15.320189926046018,0.85132480060456972
2182,75300.349981498352,3159.23429755603,318.67477444091094,37592.120727694492,4966.0997703371522,3188.9801612374517,318.49723958536174,21109.216790262653,1123.6230453651201,3189.2359237778542,318.49573941109816,15.320187029611104,0.85132480060456972
2183,75295.321660256304,3157.4352980957992,318.80145923374789,37592.111479291074,4966.1384136483903,3187.160863504278,318.62392728759835,21109.216790262653,1123.6230453651201,3187.4164514571139,318.62242681500413,15.320178262026005,0.85132703347382255
2184,75304.2811947726,3160.6475281921321,318.57512322027407,37592.116105431509,4966.062807188011,3190.4093598031977,318.39758650824751,21109.216790262653,1123.6230453651201,3190.6652598583955,318.3960862118206,15.320175365592194,0.85132736563644096
2185,75294.596494082303,3157.185549503547,318.81879168672617,37592.092990243102,4966.1342135875839,3186.9083218251635,318.64126026913971,21109.216790262653,1123.6234449293604,3187.1638861027727,318.63975975573356,15.320154933999302,0.85133098252248007
2186,75303.647564041006,3160.427681753541,318.5903429654046,37592.10223476652,4966.05776574422,3190.1870584836374,318.41280665145257,21109.220253979085,1123.6236447115068,3190.4429383267561,318.41130631916718,15.320201590070468,0.8513287496480485
2187,75297.146571068515,3158.1011163465869,318.75410985684925,37592.092990243102,4966.1073304216643,3187.8342394601896,318.57657717482493,21109.220253979085,1123.6234449293604,3188.0898939352946,318.5750768137263,15.320210357662239,0.85132755017125683
2188,75300.229318622631,3159.2066313744458,318.67622540957359,37592.092990243102,4966.0821287529288,3188.9522329731631,318.4986912205905,21109.220253979085,1123.6234449293604,3189.2079943936355,318.49719068597841,15.320207461225394,0.85132719955512359
2189,75296.762889364501,3157.9675937217135,318.7634777548102,37592.08374572084,4966.1081704314092,3187.6992146262546,318.58594531951456,21109.220253979085,1123.6236447115068,3187.954854653206,318.5844445793773,15.320216150536751,0.85132771625260839
2190,75298.16525256903,3158.4678224332711,318.72821075457358,37592.088367981829,4966.0964103014394,3188.2050911412493,318.55067743294285,21109.22371769579,1123.6234449293604,3188.4607808141282,318.54917713283379,15.320224918132693,0.85132703347382255
2191,75300.101276268557,3159.1601990909303,318.67944332996126,37592.092990243102,4966.0812887453867,3188.9052821862251,318.50190895837034,21109.22371769579,1123.6234449293604,3189.1610383355874,318.50040877311005,15.320227814571188,0.8513261661606244
2192,75298.486162536443,3158.5831756185412,318.72007485517963,37592.088367981829,4966.0930488574513,3188.3217472310762,318.54254165801768,21109.22371769579,1123.6234449293604,3188.5774483577461,318.54104102011325,15.320227814571188,0.85132651677654503
2193,75298.528841063846,3158.5983567248581,318.71900547737118,37592.088367981829,4966.0930488574513,3188.3370990152007,318.54147222112817,21109.22371769579,1123.6234449293604,3188.5928018868112,318.53997194269664,15.320227814571188,0.85132651677654503
2194,75296.508948533097,3157.8755479248862,318.76991556407199,37592.08374572084,4966.1098504511119,3187.606133564188,318.59238312071153,21109.22371769579,1123.6234449293604,3187.8617664711637,318.59088272239364,15.320233685731139,0.85132668285779556
2195,75300.974988871792,3159.4738588619593,318.65731166380044,37592.092990243102,4966.0728872644568,3189.2224865301382,318.47977667640282,21109.22371769579,1123.6238444936712,3189.4782746007772,318.47827654326647,15.320236582170464,0.85132771625260839
2196,75294.319649279583,3157.0943882665738,318.82485901364942,37592.074501199699,4966.1224520173628,3186.8161702186699,318.64732769163675,21109.227181412778,1123.6236447115068,3187.0717274141703,318.6458271639446,15.320242453332096,0.85132771625260839
2197,75304.570808261706,3160.7684555381152,318.56597262837727,37592.08374572084,4966.0350842117277,3190.5317193753931,318.3884363252489,21109.227181412778,1123.6240442758535,3190.7876333755539,318.38693605038009,15.320265781425432,0.85133356601721222
2198,75295.246824672038,3157.4512642439595,318.79901345887311,37592.032896990917,4966.0888488158307,3187.1771440022321,318.62148219381288,21109.227181412778,1123.6246436225067,3187.4327371244326,318.61998208397443,15.320300773598735,0.85132994912568483
2199,75302.511342281839,3160.055573258599,318.61549676948266,37592.037519248785,4966.0275241822083,3189.8108548656464,318.4379616547626,21109.227181412778,1123.6244438402709,3190.0667004178463,318.43646126321431,15.320294902425928,0.85133046582400418
2200,75293.245241018056,3156.7463467442153,318.84832857769169,37592.005159571934,4966.0905288322656,3186.4643085112493,318.67079857520315,21109.234108847621,1123.6248434047598,3186.7198346630826,318.66929799224903,15.320356197525475,0.85132910026450082
2201,75294.441565697256,3157.1855888357341,318.81702435203096,37591.986670550126,4966.0678472249565,3186.9085431197864,318.63949378358558,21109.237572565464,1123.6250431870305,3187.1641119226661,318.63799327433856,15.320344533442169,0.85133234808349278
2202,75302.157872492113,3159.9523510238546,318.62204518216225,37591.991292805149,4966.0014813057824,3189.7065400942683,318.44451002728471,21109.237572565464,1123.6250431870305,3189.9623769447435,318.44300997720887,15.320318230559197,0.85133114860416637
2203,75295.970045407681,3157.738274076793,318.77790747930089,37591.982048295387,4966.0476856831192,3187.4674822034613,318.60037602306534,21109.237572565464,1123.6250431870305,3187.7231039048611,318.59887560592637,15.320344533442169,0.8513318498381317
2204,75302.1719914961,3159.9625706379588,318.62119445233731,37591.982048295387,4965.9964413025154,3189.7168890373841,318.44365953450489,21109.237572565464,1123.6250431870305,3189.9727274324764,318.4421591295332,15.320353222792399,0.8513326987006864
2205,75296.590194951932,3157.9651739311612,318.76181126943339,37591.972803786746,4966.0392842306155,3187.6969539797387,318.58427965524862,21109.237572565464,1123.6252429693191,3187.9525984330012,318.58277927601233,15.320361990427559,0.85133286478254011
2206,75299.93148586333,3159.1632533478305,318.67740432404418,37591.972803786746,4966.0124027310358,3188.9085563404506,318.49987087742352,21109.237572565464,1123.6252429693191,3189.164317138921,318.49837034003258,15.32035909397638,0.85133234808349278
2207,75301.365939035139,3159.6776632076235,318.64118029879052,37591.972803786746,4966.0006413050614,3189.4287729172765,318.46364587972505,21109.237572565464,1123.6252429693191,3189.6845828146525,318.46214542766944,15.320356197525475,0.85133166530284954
2208,75298.050400275984,3158.4890245742358,318.72486904612254,37591.972803786746,4966.0266841792836,3188.2267192224158,318.54733665529864,21109.237572565464,1123.6254427516258,3188.4824154092116,318.54583636305688,15.320361990427559,0.85133373209915053
2209,75299.416736759478,3158.9786111644848,318.69038645162613,37591.972803786746,4966.0166027403293,3188.7218317178476,318.51285331472656,21109.237572565464,1123.6254427516258,3188.9775748636134,318.51135274675403,15.320370758065231,0.85133389818110483
2210,75299.723254823053,3159.0888353429859,318.68262056475493,37591.972803786746,4966.0132427327517,3188.8333009119169,318.50508709270503,21109.237572565464,1123.6254427516258,3189.0890553042445,318.50358689996,15.320373654517512,0.85133321539983997
2211,75301.730177607853,3159.8067879624718,318.63206338775973,37591.977426040918,4965.9972813028835,3189.5593580723325,318.45452865361244,21109.237572565464,1123.6252429693191,3189.8151822429281,318.45302822303506,15.320373654517512,0.85133253261884889
2212,75297.099016913024,3158.1505811264187,318.74865807855161,37591.968181532859,4966.0317241978983,3187.8844616365031,318.57112620100878,21109.237572565464,1123.6252429693191,3188.140124901026,318.56962585274607,15.320385318611903,0.85133253261884889
2213,75302.185177117135,3159.9729712764965,318.62028124886263,37591.972803786746,4965.9897213021377,3189.7274255031562,318.44274658548312,21109.237572565464,1123.6254427516258,3189.9832643207906,318.44124618266221,15.320367861613224,0.85133373209915053
2214,75297.064871307928,3158.1406139589781,318.74928259545902,37591.963555401526,4966.0300441914087,3187.8743889389602,318.5717509009466,21109.237572565464,1123.62564253395,3188.1300517995833,318.57025055121284,15.32038242215852,0.85133544828012797
2215,75301.785502974162,3159.8318473925142,318.63014698588165,37591.968181532859,4965.9914013018069,3189.5847147998161,318.4526124287932,21109.237572565464,1123.62564253395,3189.8405422464266,318.4511120027301,15.320394086256252,0.85133509766236837
2216,75294.489614237216,3157.2239423296987,318.81375324234239,37591.949688642409,4966.0460056739294,3186.9473860902535,318.63622251374801,21109.237572565464,1123.62564253395,3187.2029587087827,318.63472236921035,15.320385318611903,0.85133424879861763
2217,75297.156818493706,3158.1861879152866,318.7456361966353,37591.935821885854,4966.0124027310358,3187.9205236050966,318.56810408984455,21109.247963720703,1123.62564253395,3188.1761905741992,318.56660374869836,15.320411543269874,0.85132994912568483
2218,75299.792997635654,3159.1316496730083,318.67903738482056,37591.935821885854,4965.9905613019364,3188.8766574082656,318.50150419711696,21109.247963720703,1123.62564253395,3189.1324169275604,318.50000365587852,15.320408646814009,0.8513302997423845
2219,75297.181457959508,3158.1955695732763,318.74495740887107,37591.935821885854,4966.010722727814,3187.9300125609298,318.56742549113932,21109.247963720703,1123.62564253395,3188.1856810398058,318.5659251515911,15.32040575035842,0.85133011520727031
2220,75296.991843661293,3158.130046620689,318.74951754823309,37591.931199634244,4966.0098827263109,3187.863756162496,318.57198578828155,21109.247963720703,1123.6258423162917,3188.1194185967597,318.57048543799465,15.320411543269874,0.85133356601721222
2221,75298.210591120922,3158.5652744141771,318.71885622879131,37591.935821885854,4966.0006413050614,3188.3038963395143,318.54132372803048,21109.247963720703,1123.62564253395,3188.5596001384233,318.53982309299488,15.320414518008612,0.85133321539983997
2222,75297.55883119769,3158.3316518252191,318.73531091664086,37591.935821885854,4966.0056813104602,3188.0676361913861,318.55777883000519,21109.247963720703,1123.62564253395,3188.3233180938569,318.55627815621045,15.320414518008612,0.85133321539983997
2223,75298.790385682485,3158.7732320769719,318.70420504427807,37591.935821885854,4965.9956013022202,3188.5142016943173,318.5266719843255,21109.247963720703,1123.6258423162917,3188.7699263494465,318.52517174074774,15.320414518008612,0.85133304931795206
2224,75300.284787987461,3159.3092669857633,318.66645392775496,37591.935821885854,4965.9829998969117,3189.056285804596,318.48892031946207,21109.247963720703,1123.6258423162917,3189.3120626923896,318.4874198078669,15.320417414465028,0.85133321539983997
2225,75297.725243096531,3158.3916872927539,318.73106437822133,37591.935821885854,4966.0031613074407,3188.128351118331,318.55353240350809,21109.247963720703,1123.6258423162917,3188.3840388433464,318.55203209667604,15.320414518008612,0.85133321539983997
2226,75298.219210145326,3158.5685869087361,318.71860343462572,37591.935821885854,4965.9998013044105,3188.307248106828,318.5410710042803,21109.247963720703,1123.6258423162917,3188.5629531694885,318.53957072679361,15.320414518008612,0.85133304931795206
2227,75297.398887055504,3158.2744054985537,318.73932360544205,37591.935821885854,4966.0065227210071,3188.0097472236066,318.56179182900632,21109.247963720703,1123.6258423162917,3188.2654234168931,318.56029114575927,15.320420310921721,0.85133338148174409
2228,75298.716642161991,3158.7467211941857,318.70605168767645,37591.935821885854,4965.9964413025154,3188.4873935109044,318.52851882721461,21109.247963720703,1123.6258423162917,3188.7431159616399,318.52701857928758,15.320420310921721,0.85133286478254011
2229,75302.107917251094,3159.9631518860347,318.62037835253199,37591.935821885854,4965.9678785135256,3189.7175554728474,318.44284366209558,21109.247963720703,1123.6258423162917,3189.9733961538591,318.44134325904599,15.320408646814009,0.85133338148174409
2230,75297.386779677283,3158.2740300924065,318.73930932282462,37591.926577382903,4966.0048413093809,3188.009371183613,318.56177755036703,21109.247963720703,1123.6258423162917,3188.2650473618201,318.56027722411869,15.320408646814009,0.85133356601721222
2231,75299.084581269315,3158.8827242692792,318.69643042004697,37591.926577382903,4965.9914013018069,3188.6249354351003,318.51889774111305,21109.247963720703,1123.6258423162917,3188.8806701776425,318.51739715890244,15.320408646814009,0.8513326987006864
2232,75303.924432277636,3160.6149849771173,318.57443925949678,37591.935821885854,4965.9519185659519,3190.3767529710944,318.39690380869769,21109.247963720703,1123.6258423162917,3190.6326573672009,318.39540351387922,15.320411543269874,0.85133234808349278
2233,75298.925295859517,3158.8263699553754,318.70032111222287,37591.926577382903,4965.9905613019364,3188.567952791665,318.52278842030148,21109.247963720703,1123.6260420986519,3188.8236829903899,318.52128818586942,15.320414518008612,0.85133338148174409
2234,75297.972684994224,3158.4848398911449,318.7243741648345,37591.926577382903,4965.9981213033207,3188.2225690915043,318.54684191185635,21109.247963720703,1123.6260420986519,3188.4782662412154,318.54534162077965,15.320414518008612,0.85133304931795206
2235,75301.541723222923,3159.7647301652687,318.63422577287935,37591.926577382903,4965.9687185114781,3189.5169061956062,318.45669186386112,21109.247963720703,1123.6262418810293,3189.7727275342063,318.45519142818767,15.320414518008612,0.85133424879861763
2236,75296.8704551634,3158.0936567632111,318.75187493633206,37591.917332881094,4966.0048413093809,3187.8269763329995,318.57434359072005,21109.247963720703,1123.6262418810293,3188.0826350339185,318.57284323488096,15.320408646814009,0.8513368322983057
2237,75302.363639544317,3160.0620244231754,318.61320985671961,37591.92195513186,4965.9594785379204,3189.8175645043452,318.43567537923263,21109.247963720703,1123.6264416634244,3190.0734137144632,318.43417499307049,15.320402853903104,0.85133476549824161
2238,75296.22324641209,3157.8668511960846,318.76773557867142,37591.908084502698,4966.0048413093809,3187.5976218277819,318.59020445640977,21109.247963720703,1123.6262418810293,3187.8532589103474,318.58870406322188,15.32040575035842,0.85133321539983997
