primary_fuel,generation_technology,amortization_rate,capacity_MW,emission_rate_ton_h,marginal_cost_MWh,annual_emission_ton,age
anthracite,supercritical,60,2400,1453,39.87,9553475.00,18
anthracite,supercritical,60,2500,1513,39.74,9947975.00,18
anthracite,supercritical,63,100,60.58,82.28,398313.50,19
anthracite,supercritical,63,200,121.1,63.53,796232.50,19
anthracite,supercritical,63,300,181.6,56.42,1194020.00,19
anthracite,supercritical,63,400,242.2,52.49,1592465.00,19
anthracite,supercritical,63,500,302.7,49.92,1990252.50,19
anthracite,supercritical,63,600,363.2,48.09,2388040.00,19
anthracite,supercritical,63,700,423.7,46.68,2785827.50,19
anthracite,supercritical,63,800,484.3,45.57,3184272.50,19
anthracite,supercritical,63,900,544.8,44.64,3582060.00,19
anthracite,supercritical,63,1000,605.3,43.86,3979847.50,19
anthracite,supercritical,63,1100,665.8,43.18,4377635.00,19
anthracite,supercritical,63,1200,726.4,42.58,4776080.00,19
anthracite,supercritical,63,1300,786.9,42.05,5173867.50,19
anthracite,supercritical,63,1400,847.4,41.56,5571655.00,19
anthracite,supercritical,63,1500,907.9,41.12,5969442.50,19
anthracite,supercritical,63,1600,968.5,40.82,6367887.50,19
anthracite,supercritical,63,1700,1029,40.56,6765675.00,19
anthracite,supercritical,63,1800,1090,40.33,7166750.00,19
anthracite,supercritical,63,1900,1150,40.12,7561250.00,19
anthracite,supercritical,63,2000,1211,39.92,7962325.00,19
anthracite,supercritical,63,2100,1271,39.75,8356825.00,19
anthracite,supercritical,63,2200,1332,39.59,8757900.00,19
anthracite,supercritical,63,2300,1392,39.44,9152400.00,19
anthracite,supercritical,63,2400,1453,39.29,9553475.00,19
anthracite,supercritical,63,2500,1513,39.16,9947975.00,19
anthracite,supercritical,67,100,60.58,80.8,398313.50,20
anthracite,supercritical,67,200,121.1,62.28,796232.50,20
anthracite,supercritical,67,300,181.6,55.27,1194020.00,20
anthracite,supercritical,67,400,242.2,51.41,1592465.00,20
anthracite,supercritical,67,500,302.7,48.9,1990252.50,20
anthracite,supercritical,67,600,363.2,47.1,2388040.00,20
anthracite,supercritical,67,700,423.7,45.73,2785827.50,20
anthracite,supercritical,67,800,484.3,44.64,3184272.50,20
anthracite,supercritical,67,900,544.8,43.74,3582060.00,20
anthracite,supercritical,67,1000,605.3,42.97,3979847.50,20
anthracite,supercritical,67,1100,665.8,42.31,4377635.00,20
anthracite,supercritical,67,1200,726.4,41.73,4776080.00,20
anthracite,supercritical,67,1300,786.9,41.2,5173867.50,20
anthracite,supercritical,67,1400,847.4,40.73,5571655.00,20
anthracite,supercritical,67,1500,907.9,40.3,5969442.50,20
anthracite,supercritical,67,1600,968.5,40.01,6367887.50,20
anthracite,supercritical,67,1700,1029,39.76,6765675.00,20
anthracite,supercritical,67,1800,1090,39.53,7166750.00,20
anthracite,supercritical,67,1900,1150,39.33,7561250.00,20
anthracite,supercritical,67,2000,1211,39.14,7962325.00,20
anthracite,supercritical,67,2100,1271,38.97,8356825.00,20
anthracite,supercritical,67,2200,1332,38.81,8757900.00,20
anthracite,supercritical,67,2300,1392,38.66,9152400.00,20
anthracite,supercritical,67,2400,1453,38.52,9553475.00,20
anthracite,supercritical,67,2500,1513,38.39,9947975.00,20
anthracite,supercritical,70,100,60.58,79.69,398313.50,21
anthracite,supercritical,70,200,121.1,61.33,796232.50,21
anthracite,supercritical,70,300,181.6,54.41,1194020.00,21
anthracite,supercritical,70,400,242.2,50.6,1592465.00,21
anthracite,supercritical,70,500,302.7,48.13,1990252.50,21
anthracite,supercritical,70,600,363.2,46.36,2388040.00,21
anthracite,supercritical,70,700,423.7,45.02,2785827.50,21
anthracite,supercritical,70,800,484.3,43.94,3184272.50,21
anthracite,supercritical,70,900,544.8,43.06,3582060.00,21
anthracite,supercritical,70,1000,605.3,42.31,3979847.50,21
anthracite,supercritical,70,1100,665.8,41.66,4377635.00,21
anthracite,supercritical,70,1200,726.4,41.09,4776080.00,21
anthracite,supercritical,70,1300,786.9,40.57,5173867.50,21
anthracite,supercritical,70,1400,847.4,40.11,5571655.00,21
anthracite,supercritical,70,1500,907.9,39.68,5969442.50,21
anthracite,supercritical,70,1600,968.5,39.4,6367887.50,21
anthracite,supercritical,70,1700,1029,39.15,6765675.00,21
anthracite,supercritical,70,1800,1090,38.93,7166750.00,21
anthracite,supercritical,70,1900,1150,38.73,7561250.00,21
anthracite,supercritical,70,2000,1211,38.55,7962325.00,21
anthracite,supercritical,70,2100,1271,38.38,8356825.00,21
anthracite,supercritical,70,2200,1332,38.23,8757900.00,21
anthracite,supercritical,70,2300,1392,38.08,9152400.00,21
anthracite,supercritical,70,2400,1453,37.94,9553475.00,21
anthracite,supercritical,70,2500,1513,37.81,9947975.00,21
anthracite,supercritical,73,100,60.58,78.59,398313.50,22
anthracite,supercritical,73,200,121.1,60.39,796232.50,22
anthracite,supercritical,73,300,181.6,53.54,1194020.00,22
anthracite,supercritical,73,400,242.2,49.79,1592465.00,22
anthracite,supercritical,73,500,302.7,47.36,1990252.50,22
anthracite,supercritical,73,600,363.2,45.62,2388040.00,22
anthracite,supercritical,73,700,423.7,44.3,2785827.50,22
anthracite,supercritical,73,800,484.3,43.25,3184272.50,22
anthracite,supercritical,73,900,544.8,42.38,3582060.00,22
anthracite,supercritical,73,1000,605.3,41.64,3979847.50,22
anthracite,supercritical,73,1100,665.8,41.01,4377635.00,22
anthracite,supercritical,73,1200,726.4,40.45,4776080.00,22
anthracite,supercritical,73,1300,786.9,39.94,5173867.50,22
anthracite,supercritical,73,1400,847.4,39.49,5571655.00,22
anthracite,supercritical,73,1500,907.9,39.07,5969442.50,22
anthracite,supercritical,73,1600,968.5,38.79,6367887.50,22
anthracite,supercritical,73,1700,1029,38.55,6765675.00,22
anthracite,supercritical,73,1800,1090,38.33,7166750.00,22
anthracite,supercritical,73,1900,1150,38.14,7561250.00,22
anthracite,supercritical,73,2000,1211,37.96,7962325.00,22
anthracite,supercritical,73,2100,1271,37.8,8356825.00,22
anthracite,supercritical,73,2200,1332,37.64,8757900.00,22
anthracite,supercritical,73,2300,1392,37.5,9152400.00,22
anthracite,supercritical,73,2400,1453,37.36,9553475.00,22
anthracite,supercritical,73,2500,1513,37.24,9947975.00,22
anthracite,supercritical,77,100,60.58,77.11,398313.50,23
anthracite,supercritical,77,200,121.1,59.13,796232.50,23
anthracite,supercritical,77,300,181.6,52.4,1194020.00,23
anthracite,supercritical,77,400,242.2,48.72,1592465.00,23
anthracite,supercritical,77,500,302.7,46.33,1990252.50,23
anthracite,supercritical,77,600,363.2,44.64,2388040.00,23
anthracite,supercritical,77,700,423.7,43.35,2785827.50,23
anthracite,supercritical,77,800,484.3,42.32,3184272.50,23
anthracite,supercritical,77,900,544.8,41.47,3582060.00,23
anthracite,supercritical,77,1000,605.3,40.76,3979847.50,23
anthracite,supercritical,77,1100,665.8,40.14,4377635.00,23
anthracite,supercritical,77,1200,726.4,39.59,4776080.00,23
anthracite,supercritical,77,1300,786.9,39.1,5173867.50,23
anthracite,supercritical,77,1400,847.4,38.66,5571655.00,23
anthracite,supercritical,77,1500,907.9,38.24,5969442.50,23
anthracite,supercritical,77,1600,968.5,37.98,6367887.50,23
anthracite,supercritical,77,1700,1029,37.75,6765675.00,23
anthracite,supercritical,77,1800,1090,37.54,7166750.00,23
anthracite,supercritical,77,1900,1150,37.35,7561250.00,23
anthracite,supercritical,77,2000,1211,37.17,7962325.00,23
anthracite,supercritical,77,2100,1271,37.01,8356825.00,23
anthracite,supercritical,77,2200,1332,36.86,8757900.00,23
anthracite,supercritical,77,2300,1392,36.72,9152400.00,23
anthracite,supercritical,77,2400,1453,36.59,9553475.00,23
anthracite,supercritical,77,2500,1513,36.47,9947975.00,23
anthracite,supercritical,80,100,60.58,76,398313.50,24
anthracite,supercritical,80,200,121.1,58.19,796232.50,24
anthracite,supercritical,80,300,181.6,51.53,1194020.00,24
anthracite,supercritical,80,400,242.2,47.91,1592465.00,24
anthracite,supercritical,80,500,302.7,45.57,1990252.50,24
anthracite,supercritical,80,600,363.2,43.9,2388040.00,24
anthracite,supercritical,80,700,423.7,42.63,2785827.50,24
anthracite,supercritical,80,800,484.3,41.62,3184272.50,24
anthracite,supercritical,80,900,544.8,40.8,3582060.00,24
anthracite,supercritical,80,1000,605.3,40.09,3979847.50,24
anthracite,supercritical,80,1100,665.8,39.49,4377635.00,24
anthracite,supercritical,80,1200,726.4,38.95,4776080.00,24
anthracite,supercritical,80,1300,786.9,38.47,5173867.50,24
anthracite,supercritical,80,1400,847.4,38.03,5571655.00,24
anthracite,supercritical,80,1500,907.9,37.63,5969442.50,24
anthracite,supercritical,80,1600,968.5,37.37,6367887.50,24
anthracite,supercritical,80,1700,1029,37.14,6765675.00,24
anthracite,supercritical,80,1800,1090,36.94,7166750.00,24
anthracite,supercritical,80,1900,1150,36.75,7561250.00,24
anthracite,supercritical,80,2000,1211,36.58,7962325.00,24
anthracite,supercritical,80,2100,1271,36.43,8356825.00,24
anthracite,supercritical,80,2200,1332,36.28,8757900.00,24
anthracite,supercritical,80,2300,1392,36.14,9152400.00,24
anthracite,supercritical,80,2400,1453,36.01,9553475.00,24
anthracite,supercritical,80,2500,1513,35.89,9947975.00,24
anthracite,supercritical,83,100,60.58,74.89,398313.50,25
anthracite,supercritical,83,200,121.1,57.24,796232.50,25
anthracite,supercritical,83,300,181.6,50.67,1194020.00,25
anthracite,supercritical,83,400,242.2,47.1,1592465.00,25
anthracite,supercritical,83,500,302.7,44.8,1990252.50,25
anthracite,supercritical,83,600,363.2,43.16,2388040.00,25
anthracite,supercritical,83,700,423.7,41.92,2785827.50,25
anthracite,supercritical,83,800,484.3,40.93,3184272.50,25
anthracite,supercritical,83,900,544.8,40.12,3582060.00,25
anthracite,supercritical,83,1000,605.3,39.43,3979847.50,25
anthracite,supercritical,83,1100,665.8,38.84,4377635.00,25
anthracite,supercritical,83,1200,726.4,38.31,4776080.00,25
anthracite,supercritical,83,1300,786.9,37.84,5173867.50,25
anthracite,supercritical,83,1400,847.4,37.41,5571655.00,25
anthracite,supercritical,83,1500,907.9,37.01,5969442.50,25
anthracite,supercritical,83,1600,968.5,36.76,6367887.50,25
anthracite,supercritical,83,1700,1029,36.54,6765675.00,25
anthracite,supercritical,83,1800,1090,36.34,7166750.00,25
anthracite,supercritical,83,1900,1150,36.16,7561250.00,25
anthracite,supercritical,83,2000,1211,36,7962325.00,25
anthracite,supercritical,83,2100,1271,35.84,8356825.00,25
anthracite,supercritical,83,2200,1332,35.7,8757900.00,25
anthracite,supercritical,83,2300,1392,35.56,9152400.00,25
anthracite,supercritical,83,2400,1453,35.43,9553475.00,25
anthracite,supercritical,83,2500,1513,35.31,9947975.00,25
anthracite,supercritical,87,100,60.58,73.42,398313.50,26
anthracite,supercritical,87,200,121.1,55.98,796232.50,26
anthracite,supercritical,87,300,181.6,49.53,1194020.00,26
anthracite,supercritical,87,400,242.2,46.02,1592465.00,26
anthracite,supercritical,87,500,302.7,43.77,1990252.50,26
anthracite,supercritical,87,600,363.2,42.17,2388040.00,26
anthracite,supercritical,87,700,423.7,40.96,2785827.50,26
anthracite,supercritical,87,800,484.3,40,3184272.50,26
anthracite,supercritical,87,900,544.8,39.21,3582060.00,26
anthracite,supercritical,87,1000,605.3,38.54,3979847.50,26
anthracite,supercritical,87,1100,665.8,37.97,4377635.00,26
anthracite,supercritical,87,1200,726.4,37.46,4776080.00,26
anthracite,supercritical,87,1300,786.9,37,5173867.50,26
anthracite,supercritical,87,1400,847.4,36.58,5571655.00,26
anthracite,supercritical,87,1500,907.9,36.19,5969442.50,26
anthracite,supercritical,87,1600,968.5,35.95,6367887.50,26
anthracite,supercritical,87,1700,1029,35.74,6765675.00,26
anthracite,supercritical,87,1800,1090,35.54,7166750.00,26
anthracite,supercritical,87,1900,1150,35.37,7561250.00,26
anthracite,supercritical,87,2000,1211,35.21,7962325.00,26
anthracite,supercritical,87,2100,1271,35.06,8356825.00,26
anthracite,supercritical,87,2200,1332,34.92,8757900.00,26
anthracite,supercritical,87,2300,1392,34.79,9152400.00,26
anthracite,supercritical,87,2400,1453,34.66,9553475.00,26
anthracite,supercritical,87,2500,1513,34.54,9947975.00,26
anthracite,supercritical,90,100,60.58,72.31,398313.50,27
anthracite,supercritical,90,200,121.1,55.04,796232.50,27
anthracite,supercritical,90,300,181.6,48.66,1194020.00,27
anthracite,supercritical,90,400,242.2,45.21,1592465.00,27
anthracite,supercritical,90,500,302.7,43,1990252.50,27
anthracite,supercritical,90,600,363.2,41.43,2388040.00,27
anthracite,supercritical,90,700,423.7,40.25,2785827.50,27
anthracite,supercritical,90,800,484.3,39.31,3184272.50,27
anthracite,supercritical,90,900,544.8,38.53,3582060.00,27
anthracite,supercritical,90,1000,605.3,37.88,3979847.50,27
anthracite,supercritical,90,1100,665.8,37.31,4377635.00,27
anthracite,supercritical,90,1200,726.4,36.81,4776080.00,27
anthracite,supercritical,90,1300,786.9,36.37,5173867.50,27
anthracite,supercritical,90,1400,847.4,35.96,5571655.00,27
anthracite,supercritical,90,1500,907.9,35.58,5969442.50,27
anthracite,supercritical,90,1600,968.5,35.34,6367887.50,27
anthracite,supercritical,90,1700,1029,35.13,6765675.00,27
anthracite,supercritical,90,1800,1090,34.95,7166750.00,27
anthracite,supercritical,90,1900,1150,34.78,7561250.00,27
anthracite,supercritical,90,2000,1211,34.62,7962325.00,27
anthracite,supercritical,90,2100,1271,34.47,8356825.00,27
anthracite,supercritical,90,2200,1332,34.34,8757900.00,27
anthracite,supercritical,90,2300,1392,34.21,9152400.00,27
anthracite,supercritical,90,2400,1453,34.08,9553475.00,27
anthracite,supercritical,90,2500,1513,33.96,9947975.00,27
anthracite,supercritical,93,100,60.58,71.2,398313.50,28
anthracite,supercritical,93,200,121.1,54.1,796232.50,28
anthracite,supercritical,93,300,181.6,47.8,1194020.00,28
anthracite,supercritical,93,400,242.2,44.41,1592465.00,28
anthracite,supercritical,93,500,302.7,42.23,1990252.50,28
anthracite,supercritical,93,600,363.2,40.69,2388040.00,28
anthracite,supercritical,93,700,423.7,39.53,2785827.50,28
anthracite,supercritical,93,800,484.3,38.61,3184272.50,28
anthracite,supercritical,93,900,544.8,37.86,3582060.00,28
anthracite,supercritical,93,1000,605.3,37.22,3979847.50,28
anthracite,supercritical,93,1100,665.8,36.66,4377635.00,28
anthracite,supercritical,93,1200,726.4,36.17,4776080.00,28
anthracite,supercritical,93,1300,786.9,35.73,5173867.50,28
anthracite,supercritical,93,1400,847.4,35.33,5571655.00,28
anthracite,supercritical,93,1500,907.9,34.96,5969442.50,28
anthracite,supercritical,93,1600,968.5,34.73,6367887.50,28
anthracite,supercritical,93,1700,1029,34.53,6765675.00,28
anthracite,supercritical,93,1800,1090,34.35,7166750.00,28
anthracite,supercritical,93,1900,1150,34.18,7561250.00,28
anthracite,supercritical,93,2000,1211,34.03,7962325.00,28
anthracite,supercritical,93,2100,1271,33.89,8356825.00,28
anthracite,supercritical,93,2200,1332,33.75,8757900.00,28
anthracite,supercritical,93,2300,1392,33.63,9152400.00,28
anthracite,supercritical,93,2400,1453,33.51,9553475.00,28
anthracite,supercritical,93,2500,1513,33.39,9947975.00,28
anthracite,supercritical,97,100,60.58,69.72,398313.50,29
anthracite,supercritical,97,200,121.1,52.84,796232.50,29
anthracite,supercritical,97,300,181.6,46.65,1194020.00,29
anthracite,supercritical,97,400,242.2,43.33,1592465.00,29
anthracite,supercritical,97,500,302.7,41.21,1990252.50,29
anthracite,supercritical,97,600,363.2,39.71,2388040.00,29
anthracite,supercritical,97,700,423.7,38.58,2785827.50,29
anthracite,supercritical,97,800,484.3,37.68,3184272.50,29
anthracite,supercritical,97,900,544.8,36.95,3582060.00,29
anthracite,supercritical,97,1000,605.3,36.33,3979847.50,29
anthracite,supercritical,97,1100,665.8,35.79,4377635.00,29
anthracite,supercritical,97,1200,726.4,35.32,4776080.00,29
anthracite,supercritical,97,1300,786.9,34.89,5173867.50,29
anthracite,supercritical,97,1400,847.4,34.5,5571655.00,29
anthracite,supercritical,97,1500,907.9,34.14,5969442.50,29
anthracite,supercritical,97,1600,968.5,33.92,6367887.50,29
anthracite,supercritical,97,1700,1029,33.73,6765675.00,29
anthracite,supercritical,97,1800,1090,33.55,7166750.00,29
anthracite,supercritical,97,1900,1150,33.39,7561250.00,29
anthracite,supercritical,97,2000,1211,33.24,7962325.00,29
anthracite,supercritical,97,2100,1271,33.11,8356825.00,29
anthracite,supercritical,97,2200,1332,32.98,8757900.00,29
anthracite,supercritical,97,2300,1392,32.85,9152400.00,29
anthracite,supercritical,97,2400,1453,32.73,9553475.00,29
anthracite,supercritical,97,2500,1513,32.62,9947975.00,29
anthracite,supercritical,100,100,60.58,68.62,398313.50,30
anthracite,supercritical,100,200,121.1,51.89,796232.50,30
anthracite,supercritical,100,300,181.6,45.79,1194020.00,30
anthracite,supercritical,100,400,242.2,42.52,1592465.00,30
anthracite,supercritical,100,500,302.7,40.44,1990252.50,30
anthracite,supercritical,100,600,363.2,38.97,2388040.00,30
anthracite,supercritical,100,700,423.7,37.86,2785827.50,30
anthracite,supercritical,100,800,484.3,36.99,3184272.50,30
anthracite,supercritical,100,900,544.8,36.27,3582060.00,30
anthracite,supercritical,100,1000,605.3,35.67,3979847.50,30
anthracite,supercritical,100,1100,665.8,35.14,4377635.00,30
anthracite,supercritical,100,1200,726.4,34.68,4776080.00,30
anthracite,supercritical,100,1300,786.9,34.26,5173867.50,30
anthracite,supercritical,100,1400,847.4,33.88,5571655.00,30
anthracite,supercritical,100,1500,907.9,33.53,5969442.50,30
anthracite,supercritical,100,1600,968.5,33.31,6367887.50,30
anthracite,supercritical,100,1700,1029,33.12,6765675.00,30
anthracite,supercritical,100,1800,1090,32.95,7166750.00,30
anthracite,supercritical,100,1900,1150,32.8,7561250.00,30
anthracite,supercritical,100,2000,1211,32.65,7962325.00,30
anthracite,supercritical,100,2100,1271,32.52,8356825.00,30
anthracite,supercritical,100,2200,1332,32.39,8757900.00,30
anthracite,supercritical,100,2300,1392,32.27,9152400.00,30
anthracite,supercritical,100,2400,1453,32.16,9553475.00,30
anthracite,supercritical,100,2500,1513,32.04,9947975.00,30
