Year      Month     Day      Hour      X(m)      Y(m)      Z(m)      O3        NO        NO2       H2O2      N2O5      HNO3      HONO      SO2       Sulphate  CO        C2H6      HCHO      CH3CHO    C2H4      PAN       nC4H10    CH3COC2H5 C3H6      oXylene   isoprene  PM2.5     PM10      
2020  5  6 12  364628.312  145794.703     270.000   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.1498811E-20   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.1257293E-13   0.0000000E+00
2020  5  6 12  364628.312  147794.703     270.000   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.3182865E-17   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
2020  5  6 12  364628.312  149794.703     270.000   0.3336197E-03   0.1719697E-02   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.4003762E-15   0.8876970E-07   0.7294066E-04   0.0000000E+00   0.1202395E-03   0.1291749E-04   0.1086442E-04   0.1095551E-04   0.2260368E-04   0.0000000E+00   0.1597181E-03   0.6174802E-06   0.3557454E-04   0.8322217E-04   0.0000000E+00   0.4187404E-07   0.4425845E-07
2020  5  6 12  366628.312  131794.703     270.000   0.4819306E-05   0.9684822E-04   0.2893760E-06   0.1248017E-11   0.7699017E-20   0.6563098E-09   0.3494250E-07   0.4445310E-05   0.1818877E-09   0.7255089E-05   0.7737092E-06   0.6149190E-06   0.6748800E-06   0.1349560E-05   0.1545400E-11   0.9713263E-05   0.4126575E-07   0.2138479E-05   0.5102356E-05   0.0000000E+00   0.4035231E-08   0.4165406E-08
2020  5  6 12  366628.312  133794.703     270.000   0.1064639E-02   0.2211973E-01   0.2239548E-03   0.1162555E-08   0.2216590E-14   0.2917509E-06   0.8790287E-05   0.1021182E-02   0.4340089E-07   0.1666165E-02   0.1777022E-03   0.1414869E-03   0.1551387E-03   0.3099517E-03   0.8105859E-09   0.2231298E-02   0.9506490E-05   0.4911875E-03   0.1172221E-02   0.0000000E+00   0.9416173E-06   0.9699703E-06
2020  5  6 12  366628.312  135794.703     270.000   0.4557272E-07   0.9206931E-06   0.8743567E-08   0.2786512E-13   0.1130055E-18   0.1158696E-10   0.3621972E-09   0.4246210E-07   0.1792084E-11   0.6929040E-07   0.7390045E-08   0.5882854E-08   0.6450961E-08   0.1288950E-07   0.3155994E-13   0.9277215E-07   0.3952300E-09   0.2043011E-07   0.4873921E-07   0.0000000E+00   0.3904764E-10   0.4023605E-10
2020  5  6 12  366628.312  137794.703     270.000   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.3362347E-13   0.4512904E-15   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
2020  5  6 12  366628.312  139794.703     270.000   0.1197429E-04   0.3403611E-03   0.2939169E-05   0.0000000E+00   0.0000000E+00   0.3455288E-09   0.2322995E-07   0.1587541E-04   0.1282029E-09   0.2556177E-04   0.2733073E-05   0.2202712E-05   0.2398661E-05   0.4762246E-05   0.1100251E-11   0.3464936E-04   0.1472568E-06   0.7599962E-05   0.1831677E-04   0.0000000E+00   0.1915012E-07   0.1987380E-07
2020  5  6 12  366628.312  141794.703     270.000   0.2710174E-01   0.1156466E+01   0.3439893E-01   0.9785250E-07   0.3212838E-10   0.1656845E-04   0.4301198E-03   0.5405972E-01   0.1605811E-05   0.8809610E-01   0.9399708E-02   0.7513407E-02   0.8212689E-02   0.1639480E-01   0.6116661E-07   0.1181127E+00   0.5035055E-03   0.2599830E-01   0.6208451E-01   0.0000000E+00   0.5100509E-04   0.5243163E-04
2020  5  6 12  366628.312  143794.703     270.000   0.6143235E-01   0.2411491E+01   0.6629298E-01   0.2104841E-06   0.8030169E-10   0.3729961E-04   0.9761278E-03   0.1125462E+00   0.3905297E-05   0.1834517E+00   0.1957086E-01   0.1562412E-01   0.1710278E-01   0.3413448E-01   0.1349155E-06   0.2458979E+00   0.1049647E-02   0.5412210E-01   0.1292421E+00   0.0000000E+00   0.1061309E-03   0.1089813E-03
2020  5  6 12  366628.312  145794.703     270.000   0.5654691E-01   0.1789634E+01   0.3826119E-01   0.1463113E-06   0.2825507E-10   0.2857324E-04   0.7812266E-03   0.8318881E-01   0.3398279E-05   0.1356304E+00   0.1446728E-01   0.1153864E-01   0.1264540E-01   0.2523259E-01   0.9842867E-07   0.1817568E+00   0.7769409E-03   0.4000215E-01   0.9552049E-01   0.0000000E+00   0.7836444E-04   0.8042214E-04
2020  5  6 12  366628.312  147794.703     270.000   0.3563777E-01   0.8761110E+00   0.1137987E-01   0.7119568E-07   0.2481850E-11   0.1566854E-04   0.4433350E-03   0.4050384E-01   0.2334723E-05   0.6606710E-01   0.7044313E-02   0.5600491E-02   0.6161470E-02   0.1228505E-01   0.4638749E-07   0.8849449E-01   0.3797703E-03   0.1947075E-01   0.4650018E-01   0.0000000E+00   0.3810226E-04   0.3909119E-04
2020  5  6 12  366628.312  149794.703     270.000   0.1740941E-01   0.3739583E+00   0.2186737E-02   0.2675513E-07   0.8443231E-13   0.6530553E-05   0.2166784E-03   0.1722096E-01   0.1379638E-05   0.2810607E-01   0.2995029E-02   0.2368831E-02   0.2621463E-02   0.5222593E-02   0.1553723E-07   0.3762415E-01   0.1621536E-03   0.8274648E-02   0.1976639E-01   0.0000000E+00   0.1614365E-04   0.1659552E-04
2020  5  6 12  368628.312  131794.703     270.000   0.0000000E+00   0.0000000E+00   0.4850638E-13   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
2020  5  6 12  368628.312  133794.703     270.000   0.2737978E-02   0.6309555E-01   0.4476810E-03   0.2527376E-08   0.4686764E-14   0.5550171E-06   0.2106961E-04   0.2901522E-02   0.1063393E-06   0.4734857E-02   0.5050172E-03   0.4024255E-03   0.4408444E-03   0.8809175E-03   0.1736227E-08   0.6340047E-02   0.2700445E-04   0.1395988E-02   0.3330551E-02   0.0000000E+00   0.2619526E-05   0.2713384E-05
2020  5  6 12  368628.312  135794.703     270.000   0.8043127E-02   0.1869652E+00   0.1810594E-02   0.1023413E-07   0.1047848E-12   0.2648941E-05   0.8719947E-04   0.8620578E-02   0.4428905E-06   0.1407417E-01   0.1500634E-02   0.1193386E-02   0.1311219E-02   0.2617383E-02   0.7761297E-08   0.1883654E-01   0.8063815E-04   0.4146320E-02   0.9893091E-02   0.0000000E+00   0.7871270E-05   0.8091099E-05
2020  5  6 12  368628.312  137794.703     270.000   0.6950862E-02   0.1849608E+00   0.2784426E-02   0.7765980E-08   0.3284941E-12   0.1587343E-05   0.5519756E-04   0.8567697E-02   0.2646399E-06   0.1396145E-01   0.1489643E-02   0.1190079E-02   0.1301292E-02   0.2598178E-02   0.5303588E-08   0.1871902E-01   0.7975889E-04   0.4120194E-02   0.9839608E-02   0.0000000E+00   0.8027266E-05   0.8299945E-05
2020  5  6 12  368628.312  139794.703     270.000   0.1444335E-02   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.9934107E-10   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
2020  5  6 12  368628.312  141794.703     270.000   0.6181726E-01   0.2435644E+01   0.6726421E-01   0.1185246E-06   0.8362989E-10   0.1713368E-04   0.7740235E-03   0.1136663E+00   0.2148601E-05   0.1852663E+00   0.1977223E-01   0.1583879E-01   0.1726200E-01   0.3449007E-01   0.8248794E-07   0.2483582E+00   0.1055799E-02   0.5468822E-01   0.1305265E+00   0.0000000E+00   0.1058475E-03   0.1090885E-03
2020  5  6 12  368628.312  143794.703     270.000   0.1182809E+00   0.4982733E+01   0.1454940E+00   0.4830140E-06   0.2826528E-09   0.8298268E-04   0.2142017E-02   0.2329179E+00   0.9146453E-05   0.3795484E+00   0.4048531E-01   0.3226937E-01   0.3539505E-01   0.7060708E-01   0.2966763E-06   0.5088673E+00   0.2174820E-02   0.1119718E+00   0.2675096E+00   0.0000000E+00   0.2233969E-03   0.2292390E-03
2020  5  6 12  368628.312  145794.703     270.000   0.1308544E+00   0.5233211E+01   0.1459950E+00   0.6563101E-06   0.2849749E-09   0.1204039E-03   0.2593381E-02   0.2444880E+00   0.1373874E-04   0.3984931E+00   0.4248644E-01   0.3372862E-01   0.3717850E-01   0.7408821E-01   0.3812694E-06   0.5341218E+00   0.2292359E-02   0.1174791E+00   0.2807859E+00   0.0000000E+00   0.2363920E-03   0.2422721E-03
2020  5  6 12  368628.312  147794.703     270.000   0.8137851E-01   0.2422200E+01   0.4496530E-01   0.2789436E-06   0.3769305E-10   0.5655601E-04   0.1318169E-02   0.1125171E+00   0.8166690E-05   0.1834958E+00   0.1955584E-01   0.1547451E-01   0.1712297E-01   0.3409928E-01   0.1583944E-06   0.2458106E+00   0.1058950E-02   0.5405284E-01   0.1291949E+00   0.0000000E+00   0.1078625E-03   0.1107260E-03
2020  5  6 12  368628.312  149794.703     270.000   0.1694877E-01   0.3138841E+00   0.1335539E-02   0.2029447E-07   0.4735353E-13   0.5322059E-05   0.1955065E-03   0.1440041E-01   0.1400401E-05   0.2350824E-01   0.2504118E-02   0.1973481E-02   0.2192967E-02   0.4366108E-02   0.1117195E-07   0.3146078E-01   0.1359933E-03   0.6916640E-02   0.1652764E-01   0.0000000E+00   0.1346948E-04   0.1388750E-04
2020  5  6 12  370628.312  131794.703     270.000   0.1940255E-12   0.0000000E+00   0.0000000E+00   0.3700743E-18   0.0000000E+00   0.4736952E-16   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.3789561E-15   0.0000000E+00
2020  5  6 12  370628.312  133794.703     270.000   0.4258437E-02   0.1005786E+00   0.5678812E-03   0.5187813E-08   0.4923824E-14   0.1204384E-05   0.4814793E-04   0.4639730E-02   0.2376642E-06   0.7564418E-02   0.8066555E-03   0.6411914E-03   0.7050573E-03   0.1406779E-02   0.3514223E-08   0.1013677E-01   0.4334119E-04   0.2230301E-02   0.5327707E-02   0.0000000E+00   0.4389717E-05   0.4516147E-05
2020  5  6 12  370628.312  135794.703     270.000   0.2689113E-02   0.2609983E-01   0.6265577E-04   0.1191173E-08   0.0000000E+00   0.6080574E-06   0.1159557E-04   0.1153523E-02   0.1885510E-06   0.1904168E-02   0.2023108E-03   0.1568588E-03   0.1764537E-03   0.3529930E-03   0.3960389E-09   0.2522306E-02   0.1094793E-04   0.5559656E-03   0.1318278E-02   0.0000000E+00   0.7695980E-06   0.8163629E-06
2020  5  6 12  370628.312  137794.703     270.000   0.3681631E-01   0.1083760E+01   0.2015894E-01   0.6386285E-07   0.9610045E-11   0.1305687E-04   0.4151950E-03   0.5031607E-01   0.1804632E-05   0.8200538E-01   0.8748515E-02   0.6983411E-02   0.7645454E-02   0.1525843E-01   0.4752647E-07   0.1099321E+00   0.4692897E-03   0.2419461E-01   0.5778266E-01   0.0000000E+00   0.4758529E-04   0.4895593E-04
2020  5  6 12  370628.312  139794.703     270.000   0.4879030E-01   0.1378957E+01   0.2593931E-01   0.1166118E-06   0.1399211E-10   0.1725233E-04   0.3759680E-03   0.6380231E-01   0.2422778E-05   0.1043071E+00   0.1112055E-01   0.8841531E-02   0.9703461E-02   0.1940062E-01   0.5615839E-07   0.1394336E+00   0.5946113E-03   0.3071638E-01   0.7318861E-01   0.0000000E+00   0.5438548E-04   0.5668626E-04
2020  5  6 12  370628.312  141794.703     270.000   0.1368781E+00   0.8021053E+01   0.2873553E+00   0.1056540E-05   0.8702167E-09   0.1803381E-03   0.4009554E-02   0.3763536E+00   0.1756333E-04   0.6137913E+00   0.6545387E-01   0.5208697E-01   0.5722762E-01   0.1141551E+00   0.6272125E-06   0.8222820E+00   0.3520266E-02   0.1809494E+00   0.4321101E+00   0.0000000E+00   0.3572024E-03   0.3653071E-03
2020  5  6 12  370628.312  143794.703     270.000   0.1750206E+00   0.9539868E+01   0.3303458E+00   0.1435902E-05   0.1051319E-08   0.2551874E-03   0.5090752E-02   0.4476363E+00   0.2610817E-04   0.7296110E+00   0.7778549E-01   0.6172539E-01   0.6807708E-01   0.1356407E+00   0.8198612E-06   0.9779242E+00   0.4199200E-02   0.2150790E+00   0.5140963E+00   0.0000000E+00   0.4364716E-03   0.4460998E-03
2020  5  6 12  370628.312  145794.703     270.000   0.1613215E+00   0.6870794E+01   0.2010984E+00   0.1004556E-05   0.4758595E-09   0.1858963E-03   0.3661633E-02   0.3213899E+00   0.2208098E-04   0.5238968E+00   0.5583752E-01   0.4419029E-01   0.4889447E-01   0.9736094E-01   0.5527478E-06   0.7020996E+00   0.3022258E-02   0.1543751E+00   0.3691036E+00   0.0000000E+00   0.3128257E-03   0.3206556E-03
2020  5  6 12  370628.312  147794.703     270.000   0.6017040E-01   0.1550140E+01   0.2188298E-01   0.1603660E-06   0.1041050E-10   0.3417471E-04   0.8789196E-03   0.7177437E-01   0.5914772E-05   0.1170707E+00   0.1247383E-01   0.9850249E-02   0.1092579E-01   0.2174919E-01   0.8894519E-07   0.1567992E+00   0.6767945E-03   0.3447264E-01   0.8240843E-01   0.0000000E+00   0.6864764E-04   0.7061367E-04
2020  5  6 12  370628.312  149794.703     270.000   0.1172875E-02   0.8871995E-02   0.3017161E-04   0.5387984E-09   0.9845784E-15   0.1473312E-06   0.6904270E-05   0.4062213E-03   0.6319381E-07   0.6632291E-03   0.7063393E-04   0.5556369E-04   0.6187375E-04   0.1231487E-03   0.2865687E-09   0.8874627E-03   0.3841918E-05   0.1950728E-03   0.4662082E-03   0.0000000E+00   0.3794508E-06   0.3918346E-06
2020  5  6 12  372628.312  131794.703     270.000   0.0000000E+00   0.1620652E-02   0.7643609E-05   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.7394578E-04   0.0000000E+00   0.1208649E-03   0.1292349E-04   0.1054802E-04   0.1120749E-04   0.2256781E-04   0.0000000E+00   0.1616707E-03   0.6712143E-06   0.3573907E-04   0.8481219E-04   0.0000000E+00   0.5903845E-07   0.6132883E-07
2020  5  6 12  372628.312  133794.703     270.000   0.3110502E-02   0.4532769E-01   0.2419819E-04   0.4623813E-08   0.3867207E-14   0.1142810E-05   0.3483562E-04   0.2087372E-02   0.2438258E-06   0.3402362E-02   0.3623304E-03   0.2838005E-03   0.3172354E-03   0.6315855E-03   0.2213456E-08   0.4559381E-02   0.1963541E-04   0.1001437E-02   0.2397414E-02   0.0000000E+00   0.2086663E-05   0.2138647E-05
2020  5  6 12  372628.312  135794.703     270.000   0.2696723E-01   0.7433933E+00   0.1310182E-01   0.3737171E-07   0.5437901E-11   0.8891025E-05   0.3022430E-03   0.3443892E-01   0.1380122E-05   0.5623591E-01   0.5997758E-02   0.4784527E-02   0.5237961E-02   0.1046238E-01   0.3103534E-07   0.7525602E-01   0.3215388E-03   0.1657213E-01   0.3951828E-01   0.0000000E+00   0.3086391E-04   0.3178569E-04
2020  5  6 12  372628.312  137794.703     270.000   0.7985717E-01   0.2603717E+01   0.5694855E-01   0.2746414E-06   0.5769162E-10   0.5002411E-04   0.1152318E-02   0.1210710E+00   0.6331374E-05   0.1975406E+00   0.2106029E-01   0.1672315E-01   0.1841350E-01   0.3673001E-01   0.1572340E-06   0.2645277E+00   0.1133538E-02   0.5821032E-01   0.1389885E+00   0.0000000E+00   0.1129304E-03   0.1161962E-03
2020  5  6 12  372628.312  139794.703     270.000   0.7461830E-01   0.2272582E+01   0.4815226E-01   0.2808305E-06   0.4443891E-10   0.4199571E-04   0.8039419E-03   0.1053203E+00   0.5584597E-05   0.1723320E+00   0.1836192E-01   0.1452618E-01   0.1603045E-01   0.3203178E-01   0.1248149E-06   0.2301696E+00   0.9851377E-03   0.5069422E-01   0.1207826E+00   0.0000000E+00   0.8979352E-04   0.9333548E-04
2020  5  6 12  372628.312  141794.703     270.000   0.2039393E+00   0.1566993E+02   0.6234992E+00   0.2743068E-05   0.2665217E-08   0.4871760E-03   0.9084506E-02   0.7372457E+00   0.4613906E-04   0.1202705E+01   0.1282002E+00   0.1016565E+00   0.1121828E+00   0.2235646E+00   0.1558935E-05   0.1610730E+01   0.6923090E-02   0.3543217E+00   0.8464047E+00   0.0000000E+00   0.7060617E-03   0.7200354E-03
2020  5  6 12  372628.312  143794.703     270.000   0.2034685E+00   0.1241402E+02   0.4546227E+00   0.2150831E-05   0.1713167E-08   0.3889863E-03   0.7064287E-02   0.5833847E+00   0.4034520E-04   0.9509082E+00   0.1013505E+00   0.8022550E-01   0.8875665E-01   0.1767177E+00   0.1188969E-05   0.1274439E+01   0.5486941E-02   0.2802081E+00   0.6700083E+00   0.0000000E+00   0.5727558E-03   0.5851270E-03
2020  5  6 12  372628.312  145794.703     270.000   0.1134560E+00   0.3803855E+01   0.8319461E-01   0.4904493E-06   0.1058142E-09   0.9676487E-04   0.2103633E-02   0.1771659E+00   0.1400274E-04   0.2888498E+00   0.3077848E-01   0.2430723E-01   0.2696289E-01   0.5366359E-01   0.2663892E-06   0.3870250E+00   0.1669802E-02   0.8508012E-01   0.2034558E+00   0.0000000E+00   0.1719670E-03   0.1766658E-03
2020  5  6 12  372628.312  147794.703     270.000   0.7205983E-02   0.1353395E+00   0.7654863E-03   0.1028442E-07   0.6006912E-13   0.2523175E-05   0.9413048E-04   0.6213400E-02   0.6391781E-06   0.1014437E-01   0.1080569E-02   0.8510192E-03   0.9457843E-03   0.1884014E-02   0.5644969E-08   0.1357457E-01   0.5857915E-04   0.2984165E-02   0.7130588E-02   0.0000000E+00   0.5812352E-05   0.5971682E-05
2020  5  6 12  372628.312  149794.703     270.000   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
2020  5  6 12  374628.312  131794.703     270.000   0.1295081E-02   0.3264951E-01   0.1026095E-03   0.8608750E-09   0.1152228E-15   0.3008023E-06   0.1467232E-04   0.1499118E-02   0.7659386E-07   0.2447756E-02   0.2609410E-03   0.2069627E-03   0.2278927E-03   0.4551159E-03   0.7852362E-09   0.3275632E-02   0.1400056E-04   0.7209671E-03   0.1720398E-02   0.0000000E+00   0.1377146E-05   0.1416021E-05
2020  5  6 12  374628.312  133794.703     270.000   0.2265253E-03   0.1552702E-02   0.1670246E-05   0.2243916E-08   0.2406713E-14   0.5062544E-06   0.3388241E-05   0.7124411E-04   0.9542525E-07   0.1161831E-03   0.1235808E-04   0.9558567E-05   0.1082974E-04   0.2153456E-04   0.4339810E-09   0.1555967E-03   0.6735447E-06   0.3413636E-04   0.8181894E-04   0.0000000E+00   0.7312446E-07   0.7480079E-07
2020  5  6 12  374628.312  135794.703     270.000   0.3692733E-01   0.8945454E+00   0.1231270E-01   0.3265460E-07   0.3281578E-11   0.9007614E-05   0.3862917E-03   0.4133956E-01   0.1630800E-05   0.6747016E-01   0.7196667E-02   0.5743886E-02   0.6286077E-02   0.1255322E-01   0.3378534E-07   0.9033148E-01   0.3859150E-03   0.1988902E-01   0.4744544E-01   0.0000000E+00   0.3762257E-04   0.3870752E-04
2020  5  6 12  374628.312  137794.703     270.000   0.1077840E+00   0.3578883E+01   0.8229197E-01   0.4584737E-06   0.1104365E-09   0.8238100E-04   0.1717005E-02   0.1664499E+00   0.1067164E-04   0.2717649E+00   0.2896143E-01   0.2291969E-01   0.2533059E-01   0.5050809E-01   0.2415843E-06   0.3636815E+00   0.1562574E-02   0.8001956E-01   0.1910414E+00   0.0000000E+00   0.1539049E-03   0.1584861E-03
2020  5  6 12  374628.312  139794.703     270.000   0.1457266E+00   0.7018608E+01   0.2269817E+00   0.1173294E-05   0.6035841E-09   0.2008002E-03   0.3536360E-02   0.3284238E+00   0.2117679E-04   0.5362490E+00   0.5714521E-01   0.4521672E-01   0.4998444E-01   0.9965978E-01   0.6028365E-06   0.7175843E+00   0.3083738E-02   0.1578852E+00   0.3769406E+00   0.0000000E+00   0.3047103E-03   0.3128111E-03
2020  5  6 12  374628.312  141794.703     270.000   0.2404800E+00   0.2302060E+02   0.9750145E+00   0.4082234E-05   0.4999364E-08   0.7110963E-03   0.1263977E-01   0.1085248E+01   0.6785065E-04   0.1769657E+01   0.1886393E+00   0.1495593E+00   0.1651047E+00   0.3289481E+00   0.2240165E-05   0.2370941E+01   0.1019084E-01   0.5214669E+00   0.1246159E+01   0.0000000E+00   0.1047279E-02   0.1069686E-02
2020  5  6 12  374628.312  143794.703     270.000   0.1538988E+00   0.7142580E+01   0.2183024E+00   0.1190034E-05   0.5426574E-09   0.2254276E-03   0.4166750E-02   0.3346127E+00   0.2601421E-04   0.5453730E+00   0.5811597E-01   0.4591587E-01   0.5092075E-01   0.1013251E+00   0.6527152E-06   0.7309533E+00   0.3153595E-02   0.1606705E+00   0.3843156E+00   0.0000000E+00   0.3300429E-03   0.3376315E-03
