BMRS,Business Type,Registered Resource EIC code,BM Unit ID,NGC BM Unit ID,Registered Resource Name,PSR Type,Effective From (Date),Capacity MW,*,Type (powerplant(station) or generator(unit)),Connected (if generator(unit)),Output1,Output2,Output3,Output4,Output5,Output6,Output7,Output8,Output9,Output10,Output11,Output12,Output13,Output14,Output15,Output16,Output17,Output18,Output19,Output20,Output21,Output22,Output23,Output24,Output25,Output26,Output27,Output28,Output29,Output30,Output31,Output32,Output33,Output34,Output35,Output36,Output37,Output38,Output39,Output40,Output41,Output42,Output43,Output44,Output45,Output46,Output47,Output48,**,outputBMRSUnitToDUKESStation,tMatchType,***,EICStation,ESO W Type Codes - Stations,Display Name - Stations,Used by X BMUs - Stations,Automatic ID - Stations,15 characters,Energy Identification Code - Stations,Function - Stations,EIC Name - Asset Name - Stations,****,EICUnit,ESO W Type Codes - BMUs,Display Name - Units,STATION,Automatic ID - Units,Energy Identification Code - Units,Function - Units,EIC Name - Asset Name - Units,*****,DUKES,Company Name,Station Name,Fuel,Type,Installed Capacity (MW),Year of commission or year generation began,"Location:
Scotland, Wales, Northern Ireland or English region",*****.1,outputDUKESToBMRSEIC,outputDUKESToBMRSID,******,CapacityDiff,MatchType,MatchYear,MatchGenType,ConfidenceScore,ConfidenceResult,Year,Month,Day,Period,Output
BMRS,Production unit,48WSTN0000CAKILT,,CAKIL,CAKIL,Wind Onshore,28/01/2019 0:00,60.0,*,None,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,**,None,999.0,***,EICStation,ESO W Type Codes - Stations,GZP07G,,48WSTN000GZP07G,,48WSTN000GZP07GC,Production Unit,GZP07G,****,EICUnit,ESO W Type Codes - BMUs,CRMLW-1,CRMLW,48W00000CRMLW-1,48W00000CRMLW-1E,Generation Unit,Corriemoillie Wind Farm,*****,DUKES,WPO,Garlenick,Wind (onshore),Wind (onshore),4.0,2014,South West,*****,None,None,******,999,999,999,999,3996,0,2021,11,14,48,0
BMRS,Production unit,48WSTN000GRAI-GD,,GRAI-G,GRAI-G,Fossil Gas,1/10/2015 0:00,58.0,*,None,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,**,Grain GT,999.0,***,EICStation,ESO W Type Codes - Stations,DOREW,,48WSTN0000DOREW,,48WSTN0000DOREW,Production Unit,DOREW-1,****,EICUnit,ESO W Type Codes - BMUs,CGTHW-1,CGTHW,48W00000CGTHW-1,48W00000CGTHW-1W,Generation Unit,Corriegarth Wind Farm,*****,DUKES,RWE Npower,Garnedd,Hydro,Hydro,0.56,1990,Wales,*****,None,None,******,999,999,999,999,3996,0,2021,11,14,48,0
BMRS,Production unit,48W00000MKHLW-1D,T_MKHLW-1,MKHLW-1,MKHLW-1,Wind Onshore,23/01/2019 0:00,56.0,*,generator,48WSTN0000MKHLWB,6.12,7.7,5.8,6.36,11.16,10.18,5.54,5.54,8.32,11.42,14.38,13.26,12.52,11.72,14.5,15.7,13.78,19.62,18.44,17.56,14.66,15.96,18.88,15.44,18.1,18.94,20.66,18.4,26.08,22.86,19.14,19.1,21.34,20.86,23.74,31.14,22.78,21.3,20.86,28.22,22.44,15.38,13.1,18.94,20.76,15.68,10.66,14.38,**,None,999.0,***,EICStation,ESO W Type Codes - Stations,DOREW2,,48WSTN000DOREW2,,48WSTN000DOREW2N,Production Unit,DOREW-2,****,EICUnit,ESO W Type Codes - BMUs,WILCT-1,WILCT,48W00000WILCT-1,48W00000WILCT-1H,Generation Unit,Wilton,*****,DUKES,RES Group,Garreg Llwyd,Wind (onshore),Wind (onshore),30.4,2017,Wales,*****,None,None,******,999,999,999,999,3996,0,2021,11,14,48,0
BMRS,Production unit,48WSTN0000MKHLWB,,MKHLW,MKHLW,Wind Onshore,23/01/2019 0:00,56.0,*,powerplant,None,6.12,7.7,5.8,6.36,11.16,10.18,5.54,5.54,8.32,11.42,14.38,13.26,12.52,11.72,14.5,15.7,13.78,19.62,18.44,17.56,14.66,15.96,18.88,15.44,18.1,18.94,20.66,18.4,26.08,22.86,19.14,19.1,21.34,20.86,23.74,31.14,22.78,21.3,20.86,28.22,22.44,15.38,13.1,18.94,20.76,15.68,10.66,14.38,**,Mark Hill,999.0,***,EICStation,ESO W Type Codes - Stations,GZP05E,,48WSTN000GZP05E,,48WSTN000GZP05EM,Production Unit,AG-GZP05E,****,EICUnit,ESO W Type Codes - BMUs,MOYEW-1,MOYEW,48W00000MOYEW-1,48W00000MOYEW-1T,Generation Unit,Moy Wind Farm,*****,DUKES,RWE Npower,Garrogie,Hydro,Hydro,2.4,2005,Scotland,*****,None,None,******,999,999,999,999,3996,0,2021,11,14,48,0
BMRS,Production unit,48W00000GLWSW-13,T_GLWSW-1,GLWSW-1,GLWSW-1,Wind Onshore,23/01/2019 0:00,56.0,*,generator,48WSTN0000GLWSWZ,4.744,6.572,6.476,6.524,5.582,6.61,7.332,7.912,7.322,6.666,6.852,8.068,11.558,11.096,9.008,10.308,9.19,6.646,10.772,14.592,15.044,18.936,11.706,8.368,10.124,11.772,18.036,15.962,13.764,9.556,12.378,8.23,11.416,14.646,12.294,19.568,20.142,13.724,19.766,34.846,50.7,43.32,32.694,21.826,23.66,10.296,10.122,14.394,**,None,999.0,***,EICStation,ESO W Type Codes - Stations,GZP08M,,48WSTN000GZP08M,,48WSTN000GZP08MY,Production Unit,AG-GZP08M,****,EICUnit,ESO W Type Codes - BMUs,STRNW-1,STRNW,48W00000STRNW-1,48W00000STRNW-1H,Generation Unit,Strathy North Wind Farm,*****,DUKES,RWE Npower,Garry Gualach,Hydro,Hydro,0.78,2002,Scotland,*****,48WSTN0000CAGARK,CAGAR,******,98,-3,1,10,106,0,2021,11,14,48,0
BMRS,Production unit,48WSTN0000GLWSWZ,,GLWSW,GLWSW,Wind Onshore,23/01/2019 0:00,56.0,*,powerplant,None,4.744,6.572,6.476,6.524,5.582,6.61,7.332,7.912,7.322,6.666,6.852,8.068,11.558,11.096,9.008,10.308,9.19,6.646,10.772,14.592,15.044,18.936,11.706,8.368,10.124,11.772,18.036,15.962,13.764,9.556,12.378,8.23,11.416,14.646,12.294,19.568,20.142,13.724,19.766,34.846,50.7,43.32,32.694,21.826,23.66,10.296,10.122,14.394,**,Galawhistle,999.0,***,EICStation,ESO W Type Codes - Stations,GZP06B,,48WSTN000GZP06B,,48WSTN000GZP06BP,Production Unit,AG-GZP06B,****,EICUnit,ESO W Type Codes - BMUs,CLDRW-1,CLDRW,48W00000CLDRW-1,48W00000CLDRW-16,Generation Unit,Clashindarroch Wind Farm,*****,DUKES,Toucan Energy Services,Garvinack,Solar,Solar,9.6228,2015,South West,*****,None,None,******,999,999,999,999,3996,0,2021,11,14,48,0
BMRS,Production unit,48W000000MARK-1D,E_MARK-1,MARK-1,MARK-1,Other,1/01/2013 0:00,55.0,*,generator,48WSTN00000MARKJ,53.67,53.59,53.77,53.69,53.67,53.552,53.61,53.69,53.73,53.532,53.79,53.59,53.69,53.61,53.192,53.472,53.252,53.77,53.412,53.63,53.65,53.57,53.73,53.552,53.57,53.75,53.65,53.988,53.77,53.552,53.79,53.63,53.532,53.81,53.69,53.69,53.61,52.854,52.476,52.238,52.456,52.436,48.318,45.95,46.228,45.97,45.99,46.028,**,None,999.0,***,EICStation,ESO W Type Codes - Stations,AHLIM4,,48WSTN000AHLIM4,,48WSTN000AHLIM4F,Production Unit,AG-HLIM04,****,EICUnit,ESO W Type Codes - BMUs,HLTWW-1,HLTWW,48W00000HLTWW-1,48W00000HLTWW-1U,Generation Unit,Hill of Towie Wind Farm,*****,DUKES,SSE,Gaur,Hydro,Hydro,7.9,1953,Scotland,*****,48WSTN00000GAURQ,GAUR,******,99,-10,1,-2,88,0,2021,11,14,48,0
BMRS,Production unit,48WSTN00000MARKJ,,,MARK,Other,1/01/2013 0:00,55.0,*,powerplant,None,53.67,53.59,53.77,53.69,53.67,53.552,53.61,53.69,53.73,53.532,53.79,53.59,53.69,53.61,53.192,53.472,53.252,53.77,53.412,53.63,53.65,53.57,53.73,53.552,53.57,53.75,53.65,53.988,53.77,53.552,53.79,53.63,53.532,53.81,53.69,53.69,53.61,52.854,52.476,52.238,52.456,52.436,48.318,45.95,46.228,45.97,45.99,46.028,**,Markinch CHP *,999.0,***,EICStation,ESO W Type Codes - Stations,AHLIM5,,48WSTN000AHLIM5,,48WSTN000AHLIM5D,Production Unit,AG-HLIM05,****,EICUnit,ESO W Type Codes - BMUs,BHLAW-1,BHLAW,48W00000BHLAW-1,48W00000BHLAW-15,Generation Unit,Bhlaraidh Wind Farm,*****,DUKES,Anesco,Gedling,Solar,Solar,5.7408,2015,East Midlands,*****,None,None,******,999,999,999,999,3996,0,2021,11,14,48,0
BMRS,Production unit,48W00000BLKWW-1L,T_BLKWW-1,BLKWW-1,BLKWW-1,Wind Onshore,23/01/2019 0:00,53.0,*,generator,48WSTN0000BLKWWR,0.638,0.674,0.588,1.626,2.038,2.81,4.552,5.554,4.79,3.718,3.22,2.36,2.096,2.376,1.678,1.572,1.76,1.418,0.984,2.61,3.506,3.694,2.99,1.812,2.118,3.502,6.402,5.962,6.382,6.54,6.432,4.342,4.36,7.478,9.108,9.24,11.96,12.018,18.618,26.644,29.124,24.98,25.806,27.216,25.348,28.298,25.49,14.97,**,None,999.0,***,EICStation,ESO W Type Codes - Stations,BODW,,48WSTN00000BODW,,48WSTN00000BODW1,Production Unit,BODW-1,****,EICUnit,ESO W Type Codes - BMUs,RMPNO-1,RMPNO,48W00000RMPNO-1,48W00000RMPNO-17,Generation Unit,Rampion Offshore Wind Farm 1,*****,DUKES,Lightsource BP,Gelli Gron,Solar,Solar,3.596985,2016,Wales,*****,None,None,******,999,999,999,999,3996,0,2021,11,14,48,0
BMRS,Production unit,48WSTN0000BLKWWR,,BLKWW,BLKWW,Wind Onshore,23/01/2019 0:00,53.0,*,powerplant,None,0.638,0.674,0.588,1.626,2.038,2.81,4.552,5.554,4.79,3.718,3.22,2.36,2.096,2.376,1.678,1.572,1.76,1.418,0.984,2.61,3.506,3.694,2.99,1.812,2.118,3.502,6.402,5.962,6.382,6.54,6.432,4.342,4.36,7.478,9.108,9.24,11.96,12.018,18.618,26.644,29.124,24.98,25.806,27.216,25.348,28.298,25.49,14.97,**,Blackcraig,999.0,***,EICStation,ESO W Type Codes - Stations,HOWBO,,48WSTN0000HOWBO,,48WSTN0000HOWBO7,Production Unit,HOWBO-1/HOWBO-2/HOWBO-3,****,EICUnit,ESO W Type Codes - BMUs,RMPNO-2,RMPNO,48W00000RMPNO-2,48W00000RMPNO-25,Generation Unit,Rampion Offshore Wind Farm 2,*****,DUKES,SSE,Gisla,Hydro,Hydro,0.72,1960,Scotland,*****,None,None,******,999,999,999,999,3996,0,2021,11,14,48,0
BMRS,Production unit,48WSTN1000NOVAWQ,,NOVAW,NOVAW,Wind Onshore,1/01/2013 0:00,53.0,*,None,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,**,Novar,999.0,,,,,,,,,,,****,EICUnit,ESO W Type Codes - BMUs,STLGW-1,STLGW,48W00000STLGW-1,48W00000STLGW-1E,Generation Unit,Stronelairg Wind Farm 1,*****,DUKES,EPR,Glanford,Biomass (meat and bone meal),Conventional Steam,16.7,1993,Yorkshire and Humber,*****,None,None,******,999,999,999,999,3996,0,2021,11,14,48,0
BMRS,Production unit,48W00000HBHDW-18,E_HBHDW-1,HBHDW-1,HBHDW-1,Wind Onshore,23/01/2019 0:00,52.0,*,None,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,**,None,999.0,,,,,,,,,,,****,EICUnit,ESO W Type Codes - BMUs,STLGW-2,STLGW,48W00000STLGW-2,48W00000STLGW-2C,Generation Unit,Stronelairg Wind Farm 2,*****,DUKES,Centrica,Glanford Brigg,Natural gas,OCGT,99.0,1994,Yorkshire and Humber,*****,48WSTN00000BRGGA,BRGG,******,34,-1,1,-5,29,0,2021,11,14,48,0
BMRS,Production unit,48WSTN1000HBHDWQ,,HBHDW,HBHDW,Wind Onshore,23/01/2019 0:00,52.0,*,None,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,**,None,999.0,,,,,,,,,,,****,EICUnit,ESO W Type Codes - BMUs,STLGW-3,STLGW,48W00000STLGW-3,48W00000STLGW-3A,Generation Unit,Stronelairg Wind Farm 3,*****,DUKES,EDF Energy,Glass Moor,Wind (onshore),Wind (onshore),16.0,2006,East England,*****,None,None,******,999,999,999,999,3996,0,2021,11,14,48,0
BMRS,Production unit,48WSTN1000BABAWQ,,,BABAW,Generation,19/09/2012 0:00,52.0,*,powerplant,None,32.24,32.6,39.06,35.06,41.76,42.02,41.38,38.46,30.28,31.68,26.34,24.46,18.46,30.26,35.06,26.92,30.78,27.76,29.9,33.0,27.62,19.6,30.42,33.06,20.8,31.02,28.88,14.38,11.54,3.67,0.0,3.884,3.82,4.5,4.2,1.98,1.34,0.43,0.47,0.8,0.66,0.86,0.206,0.19,0.42,5.3,1.94,1.172,**,Baillie,999.0,,,,,,,,,,,****,EICUnit,ESO W Type Codes - BMUs,HYWDW-1,HYWDW,48W00000HYWDW-1,48W00000HYWDW-1G,Generation Unit,Hywind Wind Farm,*****,DUKES,EDF Energy,Glass Moor II,Wind (onshore),Wind (onshore),12.3,2013,East England,*****,None,None,******,999,999,999,999,3996,0,2021,11,14,48,0
BMRS,Production unit,48W00000BABAW-13,E_BABAW-1,BABAW-1,BABAW-1,Generation,19/09/2012 0:00,52.0,*,generator,48WSTN1000BABAWQ,32.24,32.6,39.06,35.06,41.76,42.02,41.38,38.46,30.28,31.68,26.34,24.46,18.46,30.26,35.06,26.92,30.78,27.76,29.9,33.0,27.62,19.6,30.42,33.06,20.8,31.02,28.88,14.38,11.54,3.67,0.0,3.884,3.82,4.5,4.2,1.98,1.34,0.43,0.47,0.8,0.66,0.86,0.206,0.19,0.42,5.3,1.94,1.172,**,None,999.0,,,,,,,,,,,****,EICUnit,ESO W Type Codes - BMUs,TDRVE-1,TDRVE,48W00000TDRVE-1,48W00000TDRVE-15,Generation Unit,The Drove,*****,DUKES,RWE Npower,Glen Tarbert,Hydro,Hydro,0.85,2000,Scotland,*****,48WSTN0000GNAPWB,GNAPW,******,97,-3,1,10,105,0,2021,11,14,48,0
BMRS,Production unit,48WSTN000ABTHGTK,,,ABTHGT,Fossil Oil,1/01/2013 0:00,51.0,*,None,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,**,Aberthaw GT,999.0,,,,,,,,,,,****,EICUnit,ESO W Type Codes - BMUs,LSTWY-1,LSTWY,48W00000LSTWY-1,48W00000LSTWY-1F,Generation Unit,Lester Way,*****,DUKES,Scottish Power,Glenapp,Wind (onshore),Wind (onshore),22.0,2017,Scotland,*****,None,None,******,999,999,999,999,3996,0,2021,11,14,48,0
BMRS,Production unit,48WSTN00000RANN0,,,RANN,Generation,29/03/2005 0:00,51.0,*,None,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,**,Rannoch,999.0,,,,,,,,,,,****,EICUnit,ESO W Type Codes - BMUs,RDFRD-1,RDFRD,48W00000RDFRD-1,48W00000RDFRD-16,Generation Unit,Redfield Road A,*****,DUKES,RES Group,Glenchamber,Wind (onshore),Wind (onshore),25.3,2016,Scotland,*****,None,None,******,999,999,999,999,3996,0,2021,11,14,48,0
BMRS,Production unit,48WSTN0000CAIRWP,,,CAIRW,Generation,10/05/2006 0:00,51.0,*,None,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,**,None,999.0,,,,,,,,,,,****,EICUnit,ESO W Type Codes - BMUs,RDFRB-1,RDFRB,48W00000RDFRB-1,48W00000RDFRB-1E,Generation Unit,Redfield Road B,*****,DUKES,SSE,Glendoe,Hydro,Hydro,100.0,2008,Scotland,*****,48WSTN0000GLNDOL,GLNDO,******,0,-4,1,-5,-8,1,2021,11,14,48,0
BMRS,Production unit,48W00000CAIRW-1G,,,CAIRW-1,Generation,10/05/2006 0:00,51.0,*,None,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,**,None,999.0,,,,,,,,,,,****,EICUnit,ESO W Type Codes - BMUs,LCHWT-1,LCHWT,48W00000LCHWT-1,48W00000LCHWT-1Y,Generation Unit,Letchworth,*****,DUKES,Venitent Energy Services,Glenkerie,Wind (onshore),Wind (onshore),22.0,2012,Scotland,*****,None,None,******,999,999,999,999,3996,0,2021,11,14,48,0
BMRS,Production unit,48W00000MIDMW-19,T_MIDMW-1,MIDMW-1,MIDMW-1,Wind Onshore,7/04/2020 0:00,51.0,*,None,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,**,None,999.0,,,,,,,,,,,****,EICUnit,ESO W Type Codes - BMUs,WTRLN-1,WTRLN,48W00000WTRLN-1,48W00000WTRLN-1V,Generation Unit,Water Lane,*****,DUKES,Drax Power,Glenlee,Hydro,Hydro,24.0,1935,Scotland,*****,None,None,******,999,999,999,999,3996,0,2021,11,14,48,0
BMRS,Production unit,48WSTN0000MIDMWY,,MIDMW,MIDMW,Wind Onshore,7/04/2020 0:00,51.0,*,None,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,**,None,999.0,,,,,,,,,,,****,EICUnit,ESO W Type Codes - BMUs,BEATO-1,BEATO,48W00000BEATO-1,48W00000BEATO-1T,Generation Unit,Beatrice Offshore Wind Farm ,*****,DUKES,SSE,Glenmoriston,Hydro,Hydro,37.0,1957,Scotland,*****,None,None,******,999,999,999,999,3996,0,2021,11,14,48,0
BMRS,Production unit,48W0000000COWE13,E_COWE1,COWE1,COWE1,Fossil Oil,1/01/2013 0:00,50.0,*,None,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,**,None,999.0,,,,,,,,,,,****,EICUnit,ESO W Type Codes - BMUs,BEATO-2,BEATO,48W00000BEATO-2,48W00000BEATO-2R,Generation Unit,Beatrice Offshore Wind Farm ,*****,DUKES,REG WindPower,Glens of Foudland,Wind (onshore),Wind (onshore),26.71,2009,Scotland,*****,48WSTN0000GLOFWW,GLOFW,******,3,-10,1,-5,-11,1,2021,11,14,48,0
BMRS,Production unit,48W0000000COWE21,E_COWE2,COWE2,COWE2,Fossil Oil,1/01/2013 0:00,50.0,*,None,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,**,None,999.0,,,,,,,,,,,****,EICUnit,ESO W Type Codes - BMUs,BEATO-3,BEATO,48W00000BEATO-3,48W00000BEATO-3P,Generation Unit,Beatrice Offshore Wind Farm ,*****,DUKES,RWE Npower,Goole Fields A,Wind (onshore),Wind (onshore),33.0,2013,Yorkshire and Humber,*****,48WSTN0000GFLDW6,GFLDW,******,3,-3,-5,-5,-10,1,2021,11,14,48,0
BMRS,Production unit,48WSTN0000RUGGTU,,,RUGGT,Generation,1/01/2000 0:00,50.0,*,None,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,**,None,999.0,,,,,,,,,,,****,EICUnit,ESO W Type Codes - BMUs,BEATO-4,BEATO,48W00000BEATO-4,48W00000BEATO-4N,Generation Unit,Beatrice Offshore Wind Farm ,*****,DUKES,RWE Npower,Goole Fields B,Wind (onshore),Wind (onshore),34.85,2016,Yorkshire and Humber,*****,None,None,******,999,999,999,999,3996,0,2021,11,14,48,0
BMRS,Production unit,48W00000HLTWW-1U,E_HLTWW-1,HLTWW-1,HLTWW-1,Wind Onshore,18/12/2018 0:00,48.0,*,None,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,**,None,999.0,,,,,,,,,,,****,EICUnit,ESO W Type Codes - BMUs,AG-ALIM01,AGLIM0,48W000AG-ALIM01,48W00000AG-ALIMN,Generation Unit,Limejump,*****,DUKES,REG WindPower,Goonhilly Downs,Solar,Solar,4.51,2014,South West,*****,None,None,******,999,999,999,999,3996,0,2021,11,14,48,0
BMRS,Production unit,48WSTN0000HLTWWT,,HLTWW,HLTWW,Wind Onshore,18/12/2018 0:00,48.0,*,None,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,**,Hill of Towie,999.0,,,,,,,,,,,****,EICUnit,ESO W Type Codes - BMUs,AG-BLIM01,ABLIM0,48W000AG-BLIM01,48W00000AG-BLIMI,Generation Unit,Limejump,*****,DUKES,REG WindPower,Goonhilly Downs,Wind (onshore),Wind (onshore),12.0,2008,South West,*****,None,None,******,999,999,999,999,3996,0,2021,11,14,48,0
BMRS,Production unit,48WSTN0000CAUSWB,,,CAUSW,Wind Onshore,1/01/2013 0:00,48.0,*,None,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,**,Causeymire,999.0,,,,,,,,,,,****,EICUnit,ESO W Type Codes - BMUs,AG-ELIM01,AELIM0,48W000AG-ELIM01,48W00000AG-ELIM3,Generation Unit,Limejump,*****,DUKES,SSE,Gordonbush,Wind (onshore),Wind (onshore),70.0,2011,Scotland,*****,None,None,******,999,999,999,999,3996,0,2021,11,14,48,0
BMRS,Production unit,48W00000CAUSW-1D,,,CAUSW-1,Wind Onshore,1/01/2013 0:00,48.0,*,None,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,**,None,999.0,,,,,,,,,,,****,EICUnit,ESO W Type Codes - BMUs,HOWAO-1,HOWAO,48W00000HOWAO-1,48W00000HOWAO-1M,Generation Unit,Hornsea_1,*****,DUKES,Venitent Energy Services,Gordonstown Hill,Wind (onshore),Wind (onshore),12.5,2013,Scotland,*****,48WSTN0000GDSTWE,GDSTW,******,4,-3,-1,-2,-2,1,2021,11,14,48,0
